,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space"
05/06/2022 22:51:33,5.46875,3.125,4.6875,3.08893919,4.09255028,52,54,52,51,54,2807.99976,2807.99976,2206.28564,2206.28564,12.7507811,2.77943,0.178708419,1.25311351,100.285706,14.33577,4.57078171,27.3129845,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,28,11.8025742
05/06/2022 22:51:34,10.9375,7.118058,1.5625,3.174603,5.69816828,51,53,51,51,53,802.289246,802.289246,802.289246,802.289246,15.4439316,3.692205,0.254185081,1.2298981,100.286156,14.3167191,4.56470871,27.3190575,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,5.859375,28,11.8025742
05/06/2022 22:51:35,3.125,7.70432949,3.125,6.25,5.05108261,52,55,54,53,55,3309.4375,2707.72144,2106.00562,1504.28967,15.7524481,3.98098922,0.295016855,1.22575021,100.28598,14.3291626,4.568676,27.31509,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,28,11.8025742
05/06/2022 22:51:36,7.8125,9.254807,4.6875,6.25,7.00120354,52,54,53,52,54,2607.43433,1704.861,1103.14526,802.287537,17.0481644,5.17692,0.297262,1.28565514,100.285942,14.31427,4.5639267,27.31984,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,121.09375,5.859375,28,11.8025742
05/06/2022 22:51:37,21.09375,13.28125,2.34375,9.375,11.5234375,54,57,53,53,56,1604.57446,1604.57446,1604.57446,1604.57446,20.1301479,7.82741737,0.511245549,1.37457359,100.285904,14.32476,4.567272,27.316494,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,144.53125,5.859375,28,11.8025742
05/06/2022 22:51:38,11.71875,14.0625,3.90625,3.8942337,8.395433,51,54,52,50,54,802.2874,802.2874,802.2874,802.2874,15.8597212,4.1672945,0.196818948,1.24788475,100.285927,14.3178482,4.565071,27.3186951,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,4.8828125,28,11.8025742
05/06/2022 22:51:39,3.90625,7.911706,7.8004837,5.51915169,6.284398,51,54,52,50,54,802.287354,2005.71838,3409.72119,3409.72119,15.191968,3.81197977,0.0157626718,1.126249,100.285919,14.32206,4.566414,27.3173523,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,93.75,5.859375,28,11.8025742
05/06/2022 22:51:40,32.03125,13.28125,10.9375,15.4326916,17.9206734,54,56,54,53,56,3309.4375,3309.4375,2406.86353,1805.14771,21.3480988,8.850578,0.687171757,1.50830758,100.285988,14.3088913,4.562214,27.3215523,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,144.53125,5.859375,28,11.8025742
05/06/2022 22:51:41,10.0841341,5.384612,1.5625,5.4086566,5.609971,51,53,52,51,54,3510.006,3209.14844,2306.57544,1404.00244,16.5428772,4.657087,0.453991622,1.31464887,100.285889,14.3219681,4.56638336,27.3173828,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,120.117188,4.8828125,28,11.8025742
05/06/2022 22:51:42,17.96875,4.6875,5.481148,5.46875,8.401537,52,55,51,51,55,1805.14771,1805.14771,1805.14771,1504.28979,16.2998047,4.65476847,0.0281702634,1.25584257,100.285988,14.3243866,4.567154,27.3166122,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,28,11.8025742
05/06/2022 22:51:43,14.0997047,7.130456,2.34375,3.125,6.674731,52,55,53,52,55,1805.14673,3510.00732,3309.43555,2406.8623,15.6141987,3.81874037,0.301024467,1.21886611,100.285927,14.3205338,4.5659256,27.31784,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,143.554688,5.859375,28,11.8025742
05/06/2022 22:51:44,7.03125,9.375,2.34375,8.618551,6.84213638,51,53,51,51,54,1103.1449,1103.1449,1103.1449,1103.1449,16.2705173,4.41135836,0.3526988,1.31395233,100.2859,14.3175812,4.56498337,27.3187828,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,133.789063,5.859375,28,11.8025742
05/06/2022 22:51:45,16.5178528,20.8173027,15.625,9.375,15.58379,55,59,55,54,59,902.5735,902.5735,902.5735,902.5735,22.689642,10.0275183,0.871853232,1.46877491,100.28595,14.3685455,4.581234,27.3025322,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,120.117188,4.8828125,28,11.8025742
05/06/2022 22:51:46,10.1442337,15.7862072,6.2379837,5.396634,9.391266,51,54,51,51,54,802.2874,802.2874,802.2874,3510.00757,16.6989746,4.78802443,0.3394344,1.34873664,100.285927,14.3721466,4.582382,27.301384,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,28,11.8025742
05/06/2022 22:51:47,12.5,7.03125,3.14980149,7.87450075,7.63888931,51,53,52,51,53,802.2874,802.2874,1203.43115,1203.43115,15.5968542,4.00098038,0.07332381,1.21005833,100.285927,14.3685226,4.58122635,27.30254,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,82.03125,4.8828125,28,11.8025742
05/06/2022 22:51:48,10.9375,8.717757,3.90625,7.03125,7.64818764,51,53,51,51,53,802.2875,802.2875,802.2875,802.2875,15.99251,4.29685736,0.174908847,1.2663883,100.285934,14.368721,4.581291,27.302475,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,104.492188,5.859375,28,11.8025742
05/06/2022 22:51:49,8.55769,5.396634,4.6875,3.125,5.44170761,51,54,52,50,53,802.287537,802.287537,802.287537,802.287537,15.07214,3.6358068,0.0152235813,1.16432881,100.285942,14.3631668,4.57951736,27.3042488,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,5.859375,28,11.8025742
05/06/2022 22:51:50,9.375,10.7932682,3.125,3.90625,6.79987669,51,54,52,51,54,1604.57544,802.2877,802.2877,802.2877,15.103076,3.58334231,0.007846646,1.15137267,100.285965,14.3701172,4.5817337,27.3020325,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,105.46875,5.859375,28,11.8025742
05/06/2022 22:51:51,7.8125,9.474206,6.2379837,0.78125,6.07648468,51,53,52,51,53,802.287231,802.287231,802.287231,802.287231,14.8560791,3.42021251,0.006153675,1.14132214,100.285904,14.368248,4.58113861,27.3026276,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,28,11.8025742
05/06/2022 22:51:52,24.21875,27.7043285,17.1875,14.84375,20.9885826,65,65,69,59,69,3409.72363,3409.72363,3409.72363,3409.72363,26.8176422,14.1165686,1.04564941,1.62694681,100.285988,14.33284,4.569851,27.3139153,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,115.234375,5.859375,28,11.8025742
05/06/2022 22:51:53,19.53125,13.28125,7.8125,20.0721149,15.1742821,54,57,55,54,57,1805.14661,902.5733,802.2874,802.2874,22.03647,9.597461,0.7410344,1.49149394,100.285927,14.3435822,4.57327271,27.3104935,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,28,11.8025742
05/06/2022 22:51:54,11.71875,18.0059547,10.9623013,10.9375,12.9061222,63,65,66,58,66,3409.722,3409.722,3409.722,3409.722,21.6855946,9.852185,0.16106154,1.28948307,100.285934,14.4425735,4.60483551,27.27893,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,105.46875,4.8828125,28,11.8025742
05/06/2022 22:51:55,13.28125,14.2857132,2.34375,16.6418667,11.6381407,53,55,53,52,55,1504.289,1504.289,3510.00732,3510.00732,18.8286686,6.311632,0.8856351,1.472327,100.285927,14.3548813,4.57687759,27.3068886,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,28,11.8025742
05/06/2022 22:51:56,19.5072117,22.3437481,11.6477251,14.7235575,17.0555649,64,68,63,62,67,3409.723,3409.723,3409.723,3409.723,24.3410931,11.6818466,0.8425169,1.56022549,100.285965,14.4746628,4.61506653,27.2687,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,28,11.8025742
05/06/2022 22:51:57,15.6373978,12.6612072,5.505955,9.486604,10.8227911,52,54,52,51,55,802.287,1203.43042,1203.43042,1203.43042,16.7615623,4.69521952,0.461121172,1.37857366,100.285873,14.4559937,4.6091156,27.27465,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,107.421875,5.859375,28,11.8025742
05/06/2022 22:51:58,14.0625,12.5,6.25,8.608055,10.3551388,52,55,54,53,55,1704.86169,3409.72339,3409.72339,2808.00732,18.0681744,5.877615,0.558460534,1.3696,100.28598,14.4712677,4.613987,27.26978,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,121.09375,5.859375,28,11.8025742
05/06/2022 22:51:59,7.03125,10.8774071,1.5625,3.11414,5.64633,51,53,51,50,53,802.2869,802.2869,802.2869,802.2869,15.59331,4.0659647,0.0790216,1.2067194,100.285866,14.434761,4.60234451,27.2814217,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,120.117188,4.8828125,28,11.8025742
05/06/2022 22:52:00,7.8004837,16.40625,3.835225,11.5865345,9.907126,57,60,55,57,60,3409.72461,3510.0105,3409.72461,3409.72461,18.3323917,6.268184,0.5531668,1.328444,100.286018,14.4298325,4.600773,27.2829933,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,146.484375,5.859375,28,11.802597
05/06/2022 22:52:01,24.1466351,25,21.875,20.9134579,22.9837723,64,65,64,61,65,3409.72119,3409.72119,3409.72119,3409.72119,26.4033833,11.8496284,2.409726,2.03759336,100.285919,14.5427933,4.636791,27.2469749,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,28,11.802597
05/06/2022 22:52:02,11.7311478,15.625,12.5248013,11.8303537,12.927824,52,56,53,52,56,902.573242,902.573242,902.573242,902.573242,19.5979748,6.718175,1.13076,1.52396357,100.285912,14.4895935,4.61982727,27.2639389,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,142.578125,5.859375,28,11.802597
05/06/2022 22:52:03,7.8004837,18.75,11.71875,10.0480795,12.0793285,59,58,55,54,59,3209.15137,3209.15137,2607.43555,2607.43555,19.2678967,6.788422,0.7799822,1.48459113,100.28598,14.45771,4.609661,27.2741051,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,96.67969,2.9296875,28,11.802597
05/06/2022 22:52:04,14.0997047,27.34375,15.7118082,18.92361,19.0197163,56,59,56,55,59,3409.72046,3510.00635,3409.72046,3610.29224,25.761713,11.4717493,2.22203064,1.97068262,100.2859,14.5459442,4.63779449,27.2459717,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,66.40625,3.90625,28,11.802597
05/06/2022 22:52:05,14.02644,17.96875,4.66346169,15.4687519,13.0318527,53,56,53,52,55,1404.00354,802.2877,802.2877,802.2877,20.8394222,7.04298449,2.01373816,1.77797437,100.285965,14.4700928,4.61360931,27.2701569,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,144.53125,5.859375,28,11.802597
05/06/2022 22:52:06,14.161706,11.8303537,1.5625,6.31200075,8.466643,55,57,55,53,57,3008.57837,3008.57837,3008.57837,3008.57837,16.372963,4.642408,0.157888383,1.23055017,100.285942,14.4681549,4.61299133,27.2707748,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,28,11.802597
05/06/2022 22:52:07,8.59375,11.71875,10.15625,7.03125,9.375,53,55,53,52,55,1805.14661,1203.431,802.287354,802.287354,17.5267239,5.69158459,0.195345,1.31007278,100.285919,14.4588776,4.610035,27.2737312,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,11.802597
05/06/2022 22:52:08,17.2495,10.9375,8.606148,13.28125,12.5185966,52,54,53,52,54,802.2872,802.2872,802.2872,802.2872,19.1669,6.58533859,0.787504256,1.46335435,100.2859,14.1779785,4.52047348,27.3632927,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,88.86719,5.859375,28,11.802597
05/06/2022 22:52:09,6.25,6.165862,3.90625,1.5504837,4.468149,51,53,52,51,53,802.287537,802.287537,802.287537,802.287537,14.7282791,3.35894036,0.0166535079,1.12248266,100.285942,14.14473,4.50987244,27.3738937,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,106.445313,5.859375,28,11.802597
05/06/2022 22:52:10,2.34375,11.8923607,5.46875,2.34375,5.512154,51,54,52,51,54,1203.431,1203.431,1203.431,1203.431,14.8444548,3.35470128,0.02822583,1.16732216,100.285919,14.139389,4.508171,27.3755951,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,28,11.802597
05/06/2022 22:52:11,17.1875,9.375,9.375,8.618551,11.1390114,54,56,53,53,56,802.2876,802.2876,1604.5752,2808.00659,18.7398453,7.13171625,0.0550867654,1.27678883,100.28595,14.1359024,4.507057,27.376709,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,108.398438,4.8828125,28,11.802597
05/06/2022 22:52:12,17.96875,10.9375,10.15625,21.09375,15.0390625,52,55,52,52,55,802.287354,802.287354,802.287354,802.287354,20.60234,8.731553,0.14954263,1.3895359,100.285919,14.16848,4.51744461,27.3663216,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,28,11.802597
05/06/2022 22:52:13,4.6875,10.9375,4.6875,2.34375,5.6640625,52,54,52,50,54,802.287659,802.287659,802.287659,3510.00854,15.0499287,3.62542748,0.00247054,1.1351229,100.285957,14.1644363,4.51615524,27.36761,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,88.86719,5.859375,28,11.802597
05/06/2022 22:52:14,18.7379837,14.6514416,13.9903841,15.625,15.7512007,52,55,52,51,54,802.2874,802.2874,802.2874,802.2874,20.25264,8.045355,0.589072466,1.46123993,100.285927,14.1728668,4.5188446,27.3649216,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,28,11.802597
05/06/2022 22:52:15,7.8125,7.03125,6.25,5.46875,6.640625,52,54,52,51,54,1805.14709,1805.14709,1805.14709,1805.14709,15.7225742,4.178727,0.137907147,1.22138476,100.28595,14.167366,4.51709,27.3666763,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,28,11.802597
05/06/2022 22:52:16,8.59375,8.59375,7.03125,10.15625,8.59375,51,54,52,51,54,802.2875,802.2875,802.2875,802.2875,16.02779,4.354832,0.168589935,1.26570916,100.285934,14.1692505,4.51768875,27.3660774,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,85.9375,4.8828125,28,11.802597
05/06/2022 22:52:17,7.03125,7.911706,3.93105149,9.437,7.07775354,51,53,51,51,53,802.2874,802.2874,802.2874,802.2874,15.063983,3.56084728,0.0414729826,1.14278412,100.285927,14.1546173,4.51302338,27.3707428,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,11.802597
05/06/2022 22:52:18,18.7019234,15.4086533,6.9711566,19.5192337,15.1502371,53,55,53,52,55,1103.14551,1103.14551,1103.14551,1103.14551,21.770031,9.430842,0.484816045,1.44467,100.285957,14.155632,4.51334763,27.3704185,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,28,11.802597
05/06/2022 22:52:19,18.75,16.5922642,9.42460251,15.687,15.1134672,57,59,57,56,59,3409.72339,2607.43555,1704.86169,1404.00366,22.08385,10.0835152,0.2543115,1.38431883,100.28598,14.1634445,4.51583862,27.3679276,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,121.09375,4.8828125,28,11.802597
05/06/2022 22:52:20,21.15575,25.5288486,20.3125,30.2764416,24.3183861,55,58,54,53,57,802.2868,902.5727,802.2868,802.2868,23.3910522,11.2603884,0.121567659,1.58889663,100.285851,14.1914749,4.52477646,27.35899,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,108.398438,4.8828125,28,11.802597
05/06/2022 22:52:21,20.3125,16.40625,14.0024071,14.84375,16.3912239,56,59,54,54,59,3510.01,3510.01,3510.01,3409.72388,21.6598129,9.46081352,0.0568846576,1.43590844,100.285995,14.1789017,4.520767,27.362999,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,28,11.802597
05/06/2022 22:52:22,13.28125,13.4424572,17.9935513,12.5744047,14.3229189,53,55,53,52,55,802.2872,802.2872,802.2872,802.2872,21.6154079,9.544003,0.005312877,1.34275329,100.2859,14.1658554,4.516609,27.367157,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,129.882813,5.859375,28,11.802597
05/06/2022 22:52:23,39.3105164,39.47115,31.25,43.75,38.44541,57,61,57,57,61,902.5734,902.5734,902.5734,2106.00464,28.3670826,16.3468933,0.169104755,1.85333753,100.285934,14.1806335,4.52132034,27.3624458,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,5.859375,28,11.802597
05/06/2022 22:52:24,12.5,14.9677572,7.03125,16.40625,12.7263126,55,58,54,54,57,802.287537,802.287537,802.287537,802.287537,19.6540165,7.807875,0.307524264,1.288093,100.285942,14.1970139,4.52654266,27.3572235,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,139.648438,5.859375,28,11.802597
05/06/2022 22:52:25,4.6875,10.3174572,1.57489777,1.58730149,4.54179049,51,53,51,50,54,802.2875,802.2875,802.2875,802.2875,14.8951826,3.43884945,0.115382411,1.168722,100.285934,14.1607208,4.51497269,27.3687935,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,119.140625,5.859375,28,11.802597
05/06/2022 22:52:26,10.1442337,3.076923,5.432689,0.78125,4.85878,51,54,52,51,54,802.2875,802.2875,802.2875,802.2875,14.6436272,3.28099275,0,1.1036551,100.285934,14.15847,4.51425552,27.36951,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,28,11.802597
05/06/2022 22:52:27,6.1899066,4.615384,3.1129837,4.615384,4.63341475,50,54,51,50,54,802.2874,802.2874,3510.00732,3209.14966,14.843976,3.391127,0,1.11150479,100.285927,14.165657,4.51654434,27.3672218,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,128.90625,5.859375,28,11.802597
05/06/2022 22:52:28,3.90625,7.899308,5.46875,0.78125,4.51388931,50,53,51,51,53,802.2876,802.2876,802.2876,802.2876,14.7081337,3.34671926,0,1.09076536,100.28595,14.15625,4.513546,27.37022,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,119.140625,5.859375,28,11.802597
05/06/2022 22:52:29,7.8125,5.46875,3.13739777,4.6875,5.276537,51,53,52,50,53,802.2874,802.2874,802.2874,802.2874,14.46031,3.142294,0,1.07463181,100.285927,14.1507416,4.51178741,27.3719788,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,28,11.802597
05/06/2022 22:52:30,0.78125,12.5,5.46875,3.125,5.46875,50,53,51,50,53,802.287537,802.287537,802.287537,802.287537,14.59535,3.31933975,0,1.08374965,100.285942,14.1491241,4.51127243,27.3724937,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,128.90625,5.859375,28,11.8078842
05/06/2022 22:52:31,4.6875,6.25,6.25,3.125,5.078125,51,54,52,51,54,2908.29346,2005.7196,1404.00378,802.287842,15.0607891,3.565699,0,1.11223412,100.28598,14.1370621,4.507427,27.376339,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,128.90625,5.859375,28,11.8078842
05/06/2022 22:52:32,5.46875,8.59375,3.125,0.78125,4.4921875,50,53,51,50,53,802.287048,802.287048,802.287048,802.287048,14.5040064,3.047242,0,1.10869372,100.285881,14.1329041,4.50610352,27.3776627,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125.976563,5.859375,28,11.8078842
05/06/2022 22:52:33,5.54315472,10.2926617,9.461808,0,6.32440472,51,53,50,50,53,802.287537,802.287537,802.287537,802.287537,14.4946537,3.16500783,0,1.09242177,100.285942,14.1295242,4.505024,27.3787422,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,121.09375,5.859375,28,11.8078842
05/06/2022 22:52:34,7.8125,7.03125,2.34375,1.5625,4.6875,50,53,50,50,53,802.2875,802.2875,802.2875,802.2875,14.4497519,3.12717557,0,1.07015121,100.285934,14.1339035,4.50642,27.377346,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,11.8078842
05/06/2022 22:52:35,1.5625,9.090912,2.34375,0,3.24928761,51,53,50,50,53,802.287537,802.287537,802.287537,802.287537,14.460721,3.11755371,0,1.07035875,100.285942,14.131485,4.50564957,27.3781166,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,120.117188,5.859375,28,11.8078842
05/06/2022 22:52:36,7.78846169,6.2379837,5.481148,4.6875,6.04877472,51,54,52,51,54,2908.2937,2005.71973,1404.00378,802.2879,14.6076317,3.22310948,0,1.10120964,100.285988,14.13456,4.50663,27.3771362,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,28,11.8078842
05/06/2022 22:52:37,5.46875,5.53075075,5.46875,3.125,4.89830971,50,53,51,50,53,802.287048,802.287048,802.287048,802.287048,14.6485052,3.27597547,0,1.11533523,100.285881,14.1309891,4.505493,27.378273,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,28,11.8078842
05/06/2022 22:52:38,10.2430582,3.96825075,1.5625,0.78125,4.13876772,50,53,51,49,52,802.2875,802.2875,802.2875,802.2875,14.32562,2.975287,0,1.09611,100.285934,14.1335144,4.50629425,27.3774719,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,28,11.8078842
05/06/2022 22:52:39,0.78125,6.92307949,7.8125,7.043648,5.64011955,50,53,50,50,53,802.287537,802.287537,802.287537,802.287537,14.2936525,2.878781,0,1.06815469,100.285942,14.131073,4.50552,27.3782463,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,130.859375,5.859375,28,11.8078842
05/06/2022 22:52:40,5.46875,6.153846,2.34375,0,3.49158645,50,52,51,50,52,802.2875,802.2875,802.2875,802.2875,14.4352226,3.08952022,0,1.07269633,100.285934,14.128746,4.504776,27.37899,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,119.140625,5.859375,28,11.8078842
05/06/2022 22:52:41,1.5625,10.9375,3.125,4.6875,5.078125,49,53,51,50,53,802.2875,802.2875,802.2875,802.2875,14.5115967,3.12891221,0,1.10111547,100.285934,14.1305542,4.505352,27.3784142,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,112.304688,5.859375,28,11.8078842
05/06/2022 22:52:42,8.630955,5.53075075,3.91864777,0,4.520088,49,53,50,50,53,802.2875,802.2875,802.2875,802.2875,14.7156534,3.345291,0,1.11002386,100.285934,14.1207352,4.502224,27.3815422,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,128.90625,4.8828125,28,11.8078842
05/06/2022 22:52:43,7.8125,22.3798027,9.375,15.625,13.7980757,52,55,52,52,55,2607.43579,2607.43579,2607.43579,2607.43579,20.5261383,8.560159,0.270718247,1.35890663,100.285988,14.1788025,4.52073669,27.36303,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,28,11.8078842
05/06/2022 22:52:44,9.362984,15.625,6.213939,7.764423,9.741592,63,60,56,57,62,3409.72217,3409.72217,3409.72217,3409.72217,18.5819378,6.66383839,0.27537936,1.37048268,100.285942,14.2366333,4.539173,27.344593,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,85.9375,4.8828125,28,11.8078842
05/06/2022 22:52:45,49.21875,27.34375,25.78125,32.03125,33.59375,70,64,61,59,72,3409.72046,3409.72046,3510.00635,3510.00635,30.1165485,17.6067162,0.5596806,1.74873817,100.2859,14.3391571,4.571865,27.3119011,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,110.351563,5.859375,28,11.8078842
05/06/2022 22:52:46,12.5496025,15.625,17.96875,12.5,14.6608353,51,54,52,51,54,802.287354,802.287354,3309.4353,2406.862,17.855505,5.714366,0.566284,1.38149428,100.285919,14.32856,4.56848526,27.31528,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,92.77344,4.8828125,28,11.8078842
05/06/2022 22:52:47,13.28125,12.6612072,3.13739777,7.068455,9.037077,51,53,51,50,53,802.2875,802.2875,802.2875,802.2875,15.812398,4.192068,0.04471818,1.24989462,100.285934,14.3510818,4.57566452,27.3081017,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,28,11.8078842
