,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35
07/04/2024 00:00:08,0.8288622,0,0,1.0192275,27.83386,1.40319467,0.5843282,28.8698616,0,0,4.943591,0,0,0,0,0,0,0,0,0,2.645415,28.8698616,50,52,53,52,52,51,52,52,52,52,51,51,51,51,55,50,48,47,48,48,49,48,48,48,48,49,49,49,49,53,51.57143,895.999634,597.333069,1294.22168,1194.66614,597.333069,995.5552,895.999634,1493.33276,1493.33276,1592.88831,1692.44373,895.999634,796.444153,796.444153,6.83248568,1.558017,0,0.799926758,0.804931641,0.8059082,0.690917969,0.6859131,0.6859131,0.690917969,0.6876221,0.692626953,0.6876221,0.6876221,0.6876221,0.6890869,0.6890869,0.6890869,99.55552,12.9589043,18.70818,40.9223137,15.4154053,23.7516785,39.35806,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.8125,6141,5921,220,3.58247828,19.55,0,0,0.173361152,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.03985178,0.3782172,0,98210.1953,62.4123,0,0.200899035,0.5732943,0,71425.84
07/04/2024 00:00:10,0,3.18850875,1.86702609,5.1676693,23.5203686,1.71664357,3.097564,37.23957,3.08797359,1.6777575,8.458143,1.67640448,1.74977779,1.7226398,1.71848536,1.73079967,1.74871087,2.11800933,1.90325379,2.81108618,5.26816273,37.23957,50,54,55,52,53,51,52,52,52,52,52,51,51,51,55,50,46,45,48,47,49,48,48,48,48,48,49,49,49,55,52,2389.33447,1493.334,1592.88953,1393.77832,1991.11194,1891.5564,995.555969,1493.334,1891.5564,1792.00073,2190.22314,2389.33447,2389.33447,2389.33447,6.86811972,2.12751555,0,0.888793945,0.8937988,0.8937988,0.882568359,0.882568359,0.897583,0.897583,0.8925781,0.8925781,0.8925781,0.892334,0.892334,0.892334,0.892334,0.892334,99.5555954,12.96463,18.7024536,40.9404,15.4212151,23.7458687,39.3728943,53,1980,7000.978,0,0,0,0,0.0546875,0.2734375,0,0,0,0.02802828,0,0,0,0,0,60.4375,6141,5921,220,3.58247828,590.006,130048,3072,0.157480612,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.0101979887,0,0,64534.293,62.4123,0,0.124579482,0,0,6198.22852
07/04/2024 00:00:11,1.71666741,1.06592774,0.0798881054,5.477148,62.4138947,0.0105381012,0.6138027,31.63802,0.0688493252,0,2.74541974,0,0,0,0,0,0,0.451987982,0.455451,0.6171286,5.36147356,62.4138947,50,52,53,52,52,51,51,51,51,51,50,50,50,50,55,50,48,47,48,48,49,49,49,49,49,50,50,50,50,53,51,696.888245,895.9992,1095.11011,1194.66553,895.9992,1194.66553,1692.44287,696.888245,796.4437,796.4437,696.888245,696.888245,597.332764,597.332764,7.9146266,2.96247864,0,0.657348633,0.657348633,0.6623535,0.6623535,0.657348633,0.6623535,0.677856445,0.6878662,0.697876,0.697876,0.702880859,0.697876,0.702880859,0.697876,0.702880859,99.5554657,12.9595108,18.7075729,40.9242325,15.4159164,23.7511673,39.3593674,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0.03523998,0,0,0,0,0,60.78125,6141,5921,220,3.58247828,19.324,0,0,0.166313007,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0,0,0,0,62.4123,0,0.3034553,0.226673454,0,15319.333
07/04/2024 00:00:11,0,1.4136076,0,0.598400831,22.1458321,0,0,32.0153122,0,0,4.353362,0,0,0,0,0,0,0,0,0,1.57554746,32.0153122,50,52,53,50,51,50,52,52,52,52,50,50,50,50,55,50,48,47,50,49,50,48,48,48,48,50,50,50,50,53,51,1294.22314,796.445,1692.44568,796.445,896.0006,896.0006,1294.22314,995.5563,696.8894,696.8894,1095.11194,1991.11255,796.445,995.5563,6.923599,1.75438619,0,0.672119141,0.672119141,0.672119141,0.667114258,0.6685791,0.673584,0.673584,0.673584,0.678588867,0.678588867,0.6789551,0.6789551,0.6789551,0.683959961,0.683959961,99.5556259,12.9746857,18.6923981,40.9721527,15.4313965,23.7356873,39.3988876,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.65625,6141,5921,220,3.58247828,19.576,0,0,0.172123715,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0.0427165963,0,0,33558.9063,0,62.4123,0,0.182673976,0.0151826516,0,6816.68
07/04/2024 00:00:13,0.5579889,2.03356147,1.80464387,6.98856735,32.44131,1.64167881,1.8281281,30.2712612,1.80860162,1.63108706,8.100891,1.618886,1.68777108,1.67171955,1.67787075,1.68076754,1.70096159,1.66451931,1.67506933,2.58725286,5.25363064,32.44131,51,53,52,52,52,51,51,51,51,51,51,51,51,51,55,49,47,48,48,48,49,49,49,49,49,49,49,49,49,53,51.3571434,995.5554,995.5554,995.5554,995.5554,1393.77759,1393.77759,1194.6665,796.444336,597.333252,1294.222,1095.111,696.8888,696.8888,696.8888,6.9734025,1.79668045,0,0.8132324,0.808227539,0.8132324,0.810302734,0.805297852,0.805297852,0.800292969,0.800292969,0.8027344,0.8027344,0.8027344,0.8027344,0.807739258,0.8112793,0.8162842,99.55554,12.9701691,18.6969147,40.95789,15.4303551,23.7367287,39.3962326,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.71875,6141,5921,220,3.58247828,19.571,0,0,0.201948449,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0.09731539,0.0226605851,0.411375344,121834.063,26651.2012,62.4123,0,0,0.291028619,0,0
07/04/2024 00:00:14,0,2.465713,0,2.55988836,23.5640526,0.735121965,0,29.27243,0,0.687843561,5.504793,0,0,0,0,0,0,0,0,0.6787181,2.82595754,29.27243,52,52,53,51,52,51,52,52,52,52,51,51,51,51,55,48,48,47,49,48,49,48,48,48,48,49,49,49,49,53,51.6428566,895.9997,796.4442,1194.66626,995.555237,597.3331,597.3331,1095.11072,1095.11072,1493.33289,696.8887,696.8887,1294.2218,796.4442,796.4442,6.95931768,1.7130723,0,0.664917,0.6599121,0.6599121,0.664917,0.6669922,0.6669922,0.70703125,0.7270508,0.6870117,0.6870117,0.732055664,0.7420654,0.756958,0.7519531,0.7420654,99.55553,12.9736176,18.6934662,40.9687767,15.4302177,23.736866,39.39588,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.84375,6141,5921,220,3.58247828,19.576,0,0,0.173346326,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.0198210478,0,0,28935.1074,62.4123,0,0.4051224,0.205222219,0,99721.01
07/04/2024 00:00:15,2.00322866,2.16671228,1.82626843,0.8372307,19.6124134,0.08165836,2.61092186,31.7641029,1.85322165,0.109297037,8.045,1.66261792,1.76094174,1.72783732,1.72005892,1.74626112,1.75874829,1.72476172,1.7275393,2.57710814,4.36579,31.7641029,52,52,52,52,52,51,52,52,52,52,51,51,51,51,56,48,48,48,48,48,49,48,48,48,48,49,49,49,49,52,51.6428566,696.8891,696.8891,696.8891,995.555847,597.3335,1393.7782,696.8891,696.8891,796.444641,1095.11145,1393.7782,995.555847,1592.88928,896.000244,6.758565,1.57867551,0,0.6713867,0.6713867,0.665039063,0.694458,0.6894531,0.694213867,0.694213867,0.694213867,0.694213867,0.694213867,0.689209,0.6890869,0.6940918,0.6940918,0.6940918,99.55558,12.973999,18.6930847,40.9699821,15.4302177,23.736866,39.39588,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.6875,6141,5921,220,3.58247828,19.562,0,0,0.172668278,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.0106177237,0.3901346,0,4222.08643,62.4123,0,0.195144311,0.577752054,0,9499.893
07/04/2024 00:00:16,0,1.5735209,0,0.340908766,26.9002686,0,0,32.4515,0,0,3.93935442,0,0,0,0,0,0,0,0,0,1.89838409,32.4515,51,52,50,52,52,51,51,51,51,51,52,52,52,52,54,49,48,50,48,48,49,49,49,49,49,48,48,48,48,52,51.42857,895.9976,995.552856,1194.66345,995.552856,597.3317,895.9976,597.3317,696.887,796.4423,1692.44,995.552856,796.4423,1194.66345,696.887,7.00225067,1.75990057,0,0.657226563,0.6571045,0.6578369,0.6628418,0.6578369,0.6621094,0.6571045,0.6635742,0.6635742,0.6635742,0.6635742,0.664672852,0.669677734,0.669677734,0.669677734,99.55529,12.9625931,18.70449,40.9339638,15.4178009,23.7492828,39.36418,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.78125,6141,5921,220,3.58247828,19.552,1024,0,0.174497873,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.0235050824,0,0,91156.0156,62.4123,0,0,0,0,0
07/04/2024 00:00:17,0.2711475,3.464961,1.56266093,4.03377438,23.1290283,1.40981078,1.59833431,23.3607712,3.74338031,1.3736546,8.42477,1.36298537,1.43356323,1.41941309,1.40991807,1.398772,1.45010352,2.197063,2.20919251,3.0269146,4.414022,23.3607712,52,50,53,51,52,51,51,51,51,51,50,50,50,50,54,48,50,47,49,48,49,49,49,49,49,50,50,50,50,53,50.92857,995.557434,796.4459,896.0017,696.8902,696.8902,696.8902,1095.11316,796.4459,896.0017,696.8902,696.8902,696.8902,1294.22461,696.8902,6.91879368,1.73049176,0,0.656860352,0.656860352,0.656860352,0.661865234,0.662963867,0.6627197,0.6727295,0.6727295,0.6727295,0.6672363,0.6672363,0.6672363,0.6772461,0.6772461,0.6772461,99.55574,12.9619408,18.705143,40.9319077,15.41721,23.7498741,39.36267,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.75,6141,5921,220,3.58247828,19.56,0,0,0.171521038,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0,0.08649372,0,0,62.4123,0,0.171525672,0.2581785,0,11210.7441
07/04/2024 00:00:18,0.222188234,2.1461904,0,6.536913,22.3509064,0,0,23.75238,1.89366937,0,6.554538,0,0,0,0,0,0,0,0,0.6772816,3.0813992,23.75238,50,50,53,52,51,51,51,51,51,51,52,50,50,50,54,50,50,47,48,49,49,49,49,49,49,48,50,50,50,53,50.92857,696.889465,696.889465,1194.6676,1095.11194,995.556335,796.445068,1095.11194,796.445068,1294.22327,1194.6676,796.445068,995.556335,597.3338,696.889465,6.689494,1.46841335,0,0.652709961,0.657714844,0.657714844,0.6635742,0.6628418,0.6628418,0.6628418,0.6635742,0.6635742,0.6635742,0.6685791,0.6717529,0.6717529,0.6717529,0.6717529,99.55563,12.9623489,18.7047348,40.9331932,15.4172134,23.74987,39.36268,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.65625,6141,5921,220,3.58247828,19.564,3072,0,0.1706228,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.0141418586,0.0391467363,0,4083.12231,62.4123,0,0.174535841,0.199331433,0,12249.3428
07/04/2024 00:00:19,1.04211569,0.8832991,0.833112,16.3193874,42.40322,2.16228962,2.36819386,55.9627533,17.4156132,2.16365457,11.0496464,0,0.729000568,0.781530142,0.7039726,0.7172823,0.7432103,0.7116318,0.7186115,0.9846866,7.89023638,55.9627533,52,57,60,59,56,53,52,52,52,52,52,52,52,52,59,48,43,40,41,44,47,48,48,48,48,48,48,48,48,60,53.7857132,2389.3335,1393.77783,1393.77783,1393.77783,1393.77783,995.5556,896.000061,995.5556,1393.77783,1294.22229,1294.22229,1294.22229,1095.11121,2190.22241,9.009979,3.51521,0,0.9193115,0.9042969,0.914306641,0.895385742,0.9154053,0.9154053,0.9154053,0.9154053,0.925415039,0.939697266,0.9046631,0.8996582,0.8996582,0.8996582,0.8996582,99.5555649,13.009304,18.65778,41.08147,15.4765129,23.69057,39.51408,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.71875,6141,5921,220,3.58247828,19.479,0,0,0.205811635,810.714844,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,2.075996,0.22043632,2.637414,1682615.25,259055.141,62.4123,0,0.322469175,0.55033,0,16408.5566
07/04/2024 00:00:20,8.539957,1.02495551,0.982838869,14.488184,66.63259,0,35.388504,33.88167,44.3119125,0,29.6551056,2.41330862,0.9176254,0.9158075,0.903213,0.902938843,1.55937672,1.49341226,1.45025849,1.61075592,12.2795286,66.63259,52,54,53,54,50,51,51,51,51,52,52,52,52,52,55,48,46,47,46,50,49,49,49,49,48,48,48,48,48,54,51.92857,1792.00024,1592.88916,1294.22241,1393.778,1592.88916,896.0001,995.555664,1194.66687,1592.88916,1493.3335,796.4446,1393.778,1294.22241,1194.66687,10.3778343,4.629498,0,0.7293701,0.7293701,0.7492676,0.7492676,0.7598877,0.769897461,0.789917,0.7799072,0.7808838,0.7808838,0.7808838,0.7808838,0.7808838,0.7808838,0.790893555,99.55557,13.0535088,18.613575,41.22106,15.5219345,23.64515,39.63005,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.875,6141,5921,220,3.58247828,19.469,1024,0,0.167240992,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,23.4961147,7.237457,26.72523,35528216,651807.9,62.4123,0,0,0,0,0
07/04/2024 00:00:21,1.007837,0,0.0452697277,0,50.3699532,0,64.51654,1.09863281,13.2455111,0,6.62356,0,0,0,0,0,0,0.371670723,2.31055021,3.09056044,7.09372759,64.51654,51,56,56,57,55,53,52,52,52,52,53,53,53,53,55,49,44,44,43,45,47,48,48,48,48,47,47,47,47,57,53.42857,2389.33276,2488.88843,2488.88843,1791.99963,1991.1106,1393.77747,1791.99963,1493.333,1294.22192,1592.88855,1592.88855,1294.22192,1194.66638,1493.333,8.960616,3.69500661,0,0.749389648,0.6894531,0.754394531,0.7406006,0.7357178,0.7480469,0.7480469,0.7381592,0.758056641,0.7626953,0.7626953,0.7626953,0.7626953,0.7677002,0.7677002,99.5555344,13.0772438,18.58984,41.2960167,15.5354309,23.6316528,39.66451,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.84375,6141,5921,220,3.58247828,19.527,1024,0,0.187484026,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,15.1742916,0,15.4388666,24727384,0,62.4123,0,0.166102469,0.476148248,0,10359.6211
07/04/2024 00:00:22,26.9505978,0,14.0098934,0,81.26498,0,81.37953,0,40.98946,0,38.1344681,0,0,0,0,0,0,0,0,0,13.6585236,81.37953,52,56,57,55,55,57,52,52,52,52,52,52,52,52,59,48,44,43,45,45,43,48,48,48,48,48,48,48,48,57,53.42857,2389.33374,2389.33374,2488.88916,2389.33374,1294.22241,1294.22241,2289.778,2289.778,1692.4447,1692.4447,896.0001,796.4446,1393.778,1393.778,13.066103,7.618866,0,0.885009766,0.9000244,0.895874,0.8898926,0.8293457,0.8071289,0.830810547,0.8907471,0.900756836,0.8757324,0.8757324,0.8807373,0.8782959,0.8782959,0.8782959,99.55557,13.2392273,18.4278564,41.8075371,15.677166,23.4899178,40.0263824,53,2355,8000.982,0,0,0,0,0,0.2734375,0,0,0,0.038904693,0,0,0,0,0,60.3125,6141,5921,220,3.58247828,92.357,102400,2048,0.110180378,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,5.59658337,0.157464638,5.80998564,7133656,730432.063,62.4123,0,0.114298157,0.0543625355,0,5470.03564
07/04/2024 00:00:23,11.3163586,1.482898,13.7404861,1.49659514,82.5738449,5.828232,89.56431,0.584030151,47.992527,1.51948929,41.27992,1.51553154,1.50662065,1.50724053,1.50849819,1.50443316,2.05433369,2.0570755,2.06749439,2.37003565,15.6735058,89.56431,53,57,56,59,53,54,52,52,52,52,52,52,52,53,57,47,43,44,41,47,46,48,48,48,48,48,48,48,47,59,53.5,2389.333,796.444336,2389.333,2389.333,1393.77759,895.9999,1493.33313,1493.33313,1095.111,1493.33313,1791.99976,1393.77759,1891.5553,1891.5553,11.5112858,6.17445135,0,0.8753662,0.8803711,0.860473633,0.8753662,0.8753662,0.8803711,0.6804199,0.790527344,0.7955322,0.7955322,0.8255615,0.8255615,0.8605957,0.8754883,0.885498047,99.55554,13.2563248,18.410759,41.8615265,15.6991425,23.4679413,40.08249,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0.0188408569,0,0,0,0,0,60.71875,6141,5921,220,3.58247828,19.169,0,0,0.182613224,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.136650711,0,0,449241.125,62.4123,0,0.327825636,0,0,23446.6719
07/04/2024 00:00:24,1.92487836,0,0.350558758,0,59.3221436,1.110673,63.2721558,1.54715776,13.9285679,1.16649866,11.1333075,1.12162828,1.18067265,1.1613071,1.1623621,1.16124749,1.16820931,0,0,2.71454453,8.083266,63.2721558,52,54,56,54,53,53,54,54,54,54,52,52,52,52,56,48,46,44,46,47,47,46,46,46,46,48,48,48,48,56,53.2857132,995.555664,1294.22241,1991.11133,2090.667,1393.778,1393.778,896.0001,1792.00024,995.555664,1095.11121,1592.889,1493.3335,1493.3335,1493.3335,9.525535,3.98380876,0,0.8796387,0.884643555,0.8946533,0.889648438,0.884643555,0.884643555,0.884643555,0.884643555,0.884643555,0.884643555,0.8796387,0.8796387,0.8796387,0.8796387,0.8796387,99.5555649,13.1986542,18.46843,41.67941,15.6350937,23.53199,39.9189644,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.84375,6141,5921,220,3.58247828,19.519,0,0,0.1928654,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58034,0,0.08261539,0.5693405,0,153932.953,62.4123,0,0.163986713,0.544359863,0,53186.3359
07/04/2024 00:00:25,1.53465271,0,0,0,51.4021378,0,56.5304146,0,8.914888,0,2.11781263,0,0,0,0,0,0,0.82308054,0.926131,0.251203775,4.563284,56.5304146,52,56,54,58,52,53,51,51,51,51,51,51,51,51,56,48,44,46,42,48,47,49,49,49,49,49,49,49,49,58,52.3571434,2389.33276,1393.77747,1991.11072,1294.22192,1294.22192,1393.77747,1095.111,1692.44409,995.555359,796.4443,1493.333,796.4443,796.4443,796.4443,9.472658,3.99587035,0,0.6906738,0.6906738,0.6906738,0.6921387,0.6621094,0.6821289,0.6821289,0.6821289,0.6821289,0.697143555,0.697143555,0.697143555,0.697143555,0.697143555,0.697143555,99.5555344,13.1733818,18.4937019,41.5996056,15.6101952,23.5568886,39.85539,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.8125,6141,5921,220,3.58247828,19.535,0,0,0.171617448,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5804749,0,0.00652645342,0,0,4086.123,62.4123154,0,0.176104128,0,0,10207.8184
07/04/2024 00:00:26,1.12034082,1.15640163,1.12273693,0,36.2949181,0.9662509,22.4471874,0.9715915,6.443751,0.968647,10.9886408,0.9543359,1.06295347,1.03397369,1.02740526,1.03577375,1.04908943,1.63090825,3.41469646,3.744638,4.84196568,36.2949181,51,52,54,50,51,50,52,52,51,51,52,52,52,52,54,49,48,46,50,49,50,48,48,49,49,48,48,48,48,54,51.57143,895.9999,895.9999,1493.33313,1393.77759,1393.77759,1194.6665,995.5554,696.8888,696.8888,1294.222,1692.44421,995.5554,1194.6665,895.9999,6.96008539,1.71094835,0,0.666748047,0.6916504,0.6916504,0.694702148,0.686889648,0.6923828,0.6623535,0.657959,0.657959,0.657959,0.657959,0.662963867,0.66796875,0.66796875,0.66796875,99.55554,13.1731987,18.493885,41.5990257,15.6093483,23.5577354,39.8532333,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.78125,6141,5921,220,3.58247828,19.566,0,0,0.168902263,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5804749,0,0.09123873,0.151524469,0,100693.242,62.4123154,0,0.175956875,0.2788141,0,7089.04834
07/04/2024 00:00:26,0.8560717,0,0,0.5041778,32.6219673,0,30.72564,0,2.08492875,0,4.264003,0,0,0,0,0,0,0,0,0,2.87234187,32.6219673,51,52,52,53,52,51,52,52,52,52,51,51,51,52,55,49,48,48,47,48,49,48,48,48,48,49,49,49,48,53,51.7142868,1095.111,1294.222,895.9999,597.333252,597.333252,696.8888,1294.222,1393.77759,1393.77759,1294.222,895.9999,995.5554,696.8888,995.5554,7.02127838,1.84942818,0,0.6668701,0.672485352,0.672485352,0.672485352,0.667480469,0.6685791,0.673339844,0.673339844,0.6783447,0.677490234,0.672485352,0.672485352,0.677490234,0.677490234,0.677490234,99.55554,13.1732712,18.4938126,41.59926,15.6110268,23.556057,39.8575172,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.8125,6141,5921,220,3.58247828,19.587,1024,0,0.175362542,827.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5804749,0,0.0414079428,0.217185125,0,68638.8359,62.4123154,0,0.192323625,0.328826547,0,12869.8281
