,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
05/08/2020 23:54:12,16.40625,38.28125,14.84375,7.03125,19.140625,64,74,61,61,74,3409.7085,3610.27954,3409.7085,3409.7085,26.58854,14.3971786,0.0182500836,0.6525473,100.285545,61.4938469,4.850342,3.03718185,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:13,25,39.0625,11.71875,8.59375,21.09375,65,67,74,61,72,3409.71558,3510.00122,3510.00122,3610.287,27.2173729,15.0200958,0.0199585166,0.6831062,100.285751,61.4195137,4.84447861,3.043045,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:14,11.7311478,34.4494057,21.15575,8.59375,18.9825172,64,75,64,62,75,3409.712,3409.712,3509.99756,3409.712,26.5880165,14.3847075,0.0273437556,0.666504,100.285645,61.42846,4.84518433,3.04233932,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:15,24.0264416,37.3437538,23.2932682,25,27.4158649,66,67,75,61,75,3409.71338,3409.71338,3509.999,3409.71338,28.7101784,16.5119534,0.0116329733,0.735043049,100.28569,62.7603,4.95023346,2.93729019,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:16,11.71875,28.125,28.90625,13.28125,20.5078125,64,77,63,61,77,3409.71265,3409.71265,3409.71265,3409.71265,26.6893272,14.5045223,0.0147283692,0.6414144,100.285667,62.69554,4.94512558,2.942398,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:17,7.03125,39.0625,16.40625,7.8125,17.578125,64,73,61,61,73,3409.7124,3409.7124,3409.7124,3409.7124,26.4107285,14.2185535,0.0259878021,0.6348449,100.285652,62.74013,4.94864273,2.938881,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:18,9.375,32.8125,19.53125,15.625,19.3359375,64,75,63,61,75,3409.71313,3509.99878,3509.99878,3409.71313,26.8461685,14.6598825,0.0214190558,0.6362433,100.285683,62.72267,4.94726563,2.940258,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:19,16.40625,35.15625,15.625,17.1875,21.09375,64,77,64,62,77,3409.71143,3409.71143,3409.71143,3409.71143,26.2593327,14.07891,0.0165594127,0.6042968,100.285629,62.78395,4.952099,2.9354248,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:20,11.71875,28.125,25,11.71875,19.140625,64,69,69,61,69,3409.71338,3409.71338,3409.71338,3409.71338,26.5724354,14.3729076,0.03109873,0.6369458,100.28569,62.7668266,4.95074844,2.93677521,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:21,10.9375,35.15625,13.28125,6.25,16.40625,64,65,73,61,73,3409.71216,3409.71216,3409.71216,3409.71216,26.3722668,14.2072392,0.0155823166,0.60406214,100.285652,62.790287,4.95259857,2.934925,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:22,8.59375,36.71875,19.53125,9.375,18.5546875,65,72,67,62,72,3409.71143,3409.71143,3409.71143,3409.71143,26.7450829,14.5599346,0.0180133935,0.6336942,100.285637,62.7994728,4.95332336,2.93420029,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:23,9.375,32.03125,21.09375,12.5,18.75,64,66,71,61,71,3409.713,3409.713,3409.713,3409.713,26.5285664,14.3695183,0.0151602244,0.601355553,100.285675,62.773262,4.951256,2.93626785,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:24,16.40625,37.5,21.09375,17.1875,23.046875,65,75,64,61,75,3409.713,3409.713,3409.713,3409.713,26.86444,14.7019844,0.0152738094,0.5935488,100.285675,62.7299271,4.947838,2.93968582,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:25,12.5,30.46875,17.96875,12.5,18.359375,65,66,76,61,76,3409.71265,3409.71265,3409.71265,3409.71265,26.6684151,14.4550219,0.03826829,0.6279423,100.285667,62.756237,4.949913,2.93761063,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:26,17.96875,32.03125,14.0625,8.59375,18.1640625,66,76,63,61,76,3409.71265,3509.99829,3409.71265,3509.99829,26.6395741,14.4936829,0.0149137648,0.593019962,100.285667,62.7624741,4.950405,2.93711853,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:27,16.40625,35.15625,21.875,12.5,21.484375,65,78,61,62,78,3409.71045,3509.99585,3409.71045,3409.71045,27.3522129,15.1642761,0.0184319858,0.6677628,100.2856,62.7909126,4.952648,2.93487549,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:28,16.40625,30.46875,17.96875,10.15625,18.75,76,68,62,61,76,3409.7146,3409.7146,3409.7146,3510.00024,26.222681,14.04057,0.0204474628,0.618978262,100.285721,62.97745,4.96736145,2.9201622,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:29,15.625,15.625,16.40625,16.40625,16.015625,62,62,60,58,64,3409.71265,3409.71265,3409.71265,3409.71265,23.1738358,11.0162535,0.0189184137,0.594892561,100.28566,62.4445839,4.925331,2.96219254,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:30,10.15625,13.28125,4.6875,3.90625,8.0078125,65,64,60,58,65,3409.71216,3509.9978,3409.71216,3409.71216,20.2148571,8.081182,0.0302771162,0.513307,100.285652,62.4267845,4.92392731,2.96359634,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:31,11.71875,7.03125,11.71875,7.03125,9.375,65,62,59,57,65,3509.99585,3509.99585,3610.28149,3409.71021,20.1609211,8.014291,0.0155200111,0.5657196,100.2856,62.3716,4.91957474,2.967949,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:32,18.75,9.375,7.8125,3.90625,9.9609375,64,62,60,59,64,3409.714,3409.714,3409.714,3409.714,21.20033,9.022223,0.0468740836,0.5730479,100.285706,62.4698753,4.927326,2.96019745,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:33,14.84375,14.0625,10.9375,6.25,11.5234375,67,66,63,63,67,3409.71387,3409.71387,3409.71387,3409.71387,23.4113026,11.0531664,0.169377312,0.7149249,100.2857,62.33755,4.916889,2.97063446,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:34,22.65625,28.90625,17.96875,17.1875,21.6796875,62,63,60,59,63,3409.711,3509.99658,3509.99658,3409.711,23.8254,11.4825544,0.134826779,0.7422492,100.285614,62.19517,4.90565872,2.981865,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:35,15.625,9.375,14.84375,3.90625,10.9375,63,61,59,57,63,3409.71338,3509.999,3409.71338,3409.71338,20.9112816,8.722895,0.0504302755,0.5784976,100.28569,62.20813,4.906681,2.98084259,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:36,7.03125,8.59375,3.125,9.375,7.03125,61,62,58,57,63,3409.71265,3610.284,3409.71265,3409.71265,20.2540932,8.128464,0.02244642,0.5284946,100.285667,62.1943474,4.905594,2.98192978,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:37,8.59375,14.0625,11.71875,8.59375,10.7421875,61,63,59,59,63,3509.99756,3409.712,3409.712,3509.99756,21.1180363,8.962861,0.03131157,0.552926958,100.285645,62.19,4.90525055,2.982273,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:38,9.375,9.375,13.28125,7.8125,9.9609375,64,62,60,58,64,3409.71338,3409.71338,3509.999,3409.71338,20.3190823,8.181917,0.03741442,0.5137311,100.28569,62.1521263,4.90226364,2.98526,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:39,17.1875,10.9375,9.375,6.25,10.9375,66,65,61,59,66,3610.284,3409.71265,3509.99829,3409.71265,21.9486637,9.759065,0.04668591,0.6085036,100.28566,62.2196426,4.907589,2.97993469,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:40,28.125,14.84375,7.03125,15.625,16.40625,65,64,61,58,65,3409.7124,3509.998,3409.7124,3409.7124,23.1218643,10.84926,0.0907101259,0.671779931,100.285652,62.22211,4.90778351,2.97974014,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:41,38.28125,32.8125,33.59375,29.6875,33.59375,64,65,61,59,66,3409.71265,3409.71265,3509.99829,3409.71265,29.6526089,17.3000069,0.09982588,0.894415557,100.285667,62.42596,4.92386246,2.96366119,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:42,10.9375,12.5,7.03125,11.71875,10.546875,65,63,61,58,67,3409.712,3409.712,3409.712,3409.712,21.50139,9.26016,0.08544892,0.5961893,100.285645,62.37552,4.91988373,2.96764,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:43,7.03125,9.375,10.15625,6.25,8.203125,60,62,61,57,63,3409.713,3409.713,3409.713,3409.713,21.5724773,9.322471,0.107911825,0.59638375,100.285675,62.3191757,4.91543961,2.972084,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:44,10.9375,11.71875,14.0625,5.46875,10.546875,62,62,71,58,70,3409.71167,3409.71167,3509.99731,3409.71167,20.6559544,8.438073,0.0641555563,0.6108513,100.285637,62.2972641,4.91371155,2.973812,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:45,17.96875,14.0625,16.40625,9.375,14.453125,61,61,59,57,62,3409.71338,3509.999,3409.71338,3409.71338,22.6484833,10.4551411,0.0540136024,0.6256423,100.28569,62.34534,4.91750336,2.97002029,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:46,20.3125,25,14.84375,21.09375,20.3125,61,63,60,58,63,3409.71118,3409.71118,3409.71118,3509.99683,23.8848343,11.6877918,0.0427165776,0.6257796,100.285622,62.19957,4.906006,2.98151779,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:47,17.96875,12.5,9.375,18.75,14.6484375,63,62,59,58,63,3409.71118,3409.71118,3409.71118,3509.99683,22.6792469,10.4567766,0.06927766,0.6047604,100.285622,62.1903343,4.90527725,2.9822464,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:48,12.5,6.25,5.46875,11.71875,8.984375,63,63,59,57,63,3510.00073,3510.00073,3510.00073,3409.715,20.7606277,8.587909,0.0395511426,0.5712943,100.285736,62.1736946,4.903965,2.98355865,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:49,10.9375,11.71875,12.5,12.5,11.9140625,64,65,62,61,65,3409.71265,3509.99854,3409.71265,3409.71265,22.5629444,10.382103,0.04552992,0.582978249,100.285667,62.1801758,4.904476,2.98304749,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:50,14.84375,9.375,14.84375,3.88221145,10.7361794,65,64,61,59,65,3509.99585,3409.71021,3409.71021,3409.71021,22.75307,10.4949989,0.09863342,0.646305263,100.285591,62.2661171,4.911255,2.97626877,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6360855,39,43.68564
05/08/2020 23:54:51,10.15625,7.068455,19.53125,4.699898,10.36396,64,63,62,72,72,3409.7146,3510.00024,3409.7146,3409.7146,21.5864925,9.411378,0.0592186153,0.5553038,100.285721,62.3651657,4.91906738,2.96845627,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:52,43.75,40.28846,44.53125,35.6490364,41.0546837,67,65,63,61,67,3409.71265,3409.71265,3409.71265,3509.99829,32.98593,20.4513454,0.226744145,1.05443656,100.285667,62.3834534,4.92050934,2.96701431,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:53,14.84375,9.375,20.3125,4.6875,12.3046875,64,63,65,59,65,3509.998,3509.998,3409.7124,3409.7124,21.8805771,9.686221,0.049682945,0.5761757,100.28566,62.3800621,4.92024231,2.96728134,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:54,28.8732414,22.5352116,20.4225311,29.5774632,25.3521137,83,73,74,68,82,3409.7124,3409.7124,3409.7124,3409.7124,27.2276,14.9589,0.0601156466,0.827148736,100.28566,63.389122,4.999832,2.8876915,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:55,56.14035,58.77193,59.64912,54.38596,57.2368431,80,77,76,70,81,3409.71265,3409.71265,3409.71265,3409.71265,37.51404,25.0486088,0.151095316,1.10000241,100.285667,62.78487,4.95217133,2.93535233,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:56,43.75,33.59375,33.59375,40.625,37.890625,77,73,72,68,77,3409.71216,3409.71216,3409.71216,3409.71216,36.35793,24.048193,0.05941535,0.9272133,100.285652,62.5650558,4.93483353,2.95269012,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:57,41.40625,54.6875,46.09375,46.09375,47.0703125,67,81,65,64,81,3409.712,3409.712,3409.712,3409.712,35.0895348,22.6177769,0.16399689,0.97085917,100.285645,62.86486,4.958481,2.92904282,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:58,10.9375,29.6875,21.09375,17.96875,19.921875,65,79,65,62,79,3409.713,3409.713,3409.713,3409.713,27.8944435,15.6835365,0.06189135,0.4942763,100.285675,62.8264122,4.955448,2.9320755,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:54:59,7.8125,32.8125,25.9672642,13.3308525,19.9807758,65,82,63,62,82,3409.66821,3409.66821,3610.237,3409.66821,27.5922413,15.4227161,0.04846034,0.481246531,100.284363,62.72301,4.94729233,2.94023132,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:00,14.84375,22.65625,24.1225967,17.15144,19.693512,68,77,67,63,76,3409.75684,3510.044,3409.75684,3409.75684,27.5815639,15.42909,0.0386352837,0.4693607,100.286964,62.6066475,4.938114,2.94940948,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:01,11.71875,31.25,23.4375,17.1875,20.8984375,66,78,66,61,78,3409.7124,3409.7124,3509.998,3409.7124,27.5589657,15.4153185,0.0449791737,0.473103,100.28566,62.6603775,4.94235229,2.94517136,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:02,17.1875,25,19.53125,24.21875,21.484375,64,64,62,60,65,3409.71045,3409.71045,3409.71045,3509.996,27.1650753,14.8117647,0.14319317,0.728234351,100.2856,62.6598473,4.94231033,2.94521332,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:03,11.71875,7.8125,14.0625,4.6875,9.5703125,62,63,60,59,63,3409.71362,3409.71362,3409.71362,3409.71362,21.8382244,9.660846,0.0358231775,0.5806773,100.28569,62.63402,4.94027328,2.94725037,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:04,8.64335251,14.84375,10.9375,2.34375,9.192085,60,61,59,58,62,3610.284,3509.99829,3409.71265,3409.71265,20.096262,7.95857525,0.0358931571,0.5152622,100.285667,62.6724739,4.943306,2.94421768,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:05,12.4879837,10.15625,12.5,4.6875,9.957933,67,64,61,59,67,3409.71265,3409.71265,3509.99829,3409.71265,21.2224426,9.039425,0.0527950339,0.571468055,100.285667,62.651722,4.94166946,2.94585419,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:06,6.25,11.71875,10.9498978,4.6875,8.401537,60,61,59,58,62,3409.71362,3409.71362,3409.71362,3509.99927,20.26099,8.113883,0.03420518,0.5299669,100.28569,62.6948624,4.945072,2.94245148,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:07,10.15625,11.71875,10.8653841,4.6875,9.35697,60,61,58,58,62,3409.71216,3409.71216,3409.71216,3409.71216,21.1477051,8.931824,0.0680542,0.570922852,100.285652,62.77592,4.95146561,2.936058,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:08,7.03125,12.5,13.28125,10.15625,10.7421875,62,63,60,59,63,3409.71265,3409.71265,3409.71265,3409.71265,20.8436413,8.62795,0.0699410141,0.5849778,100.285667,62.8046951,4.95373535,2.9337883,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:09,15.625,13.28125,8.606148,4.6875,10.5499744,61,64,60,58,64,3409.71143,3509.997,3509.997,3409.71143,21.4131241,9.209073,0.06958536,0.594893754,100.285629,62.825058,4.95534134,2.93218231,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:10,12.5,14.0625,8.569712,11.71875,11.7127419,61,62,60,59,62,3509.99927,3509.99927,3409.71362,3509.99927,21.751236,9.516398,0.08703595,0.6076647,100.2857,62.6827278,4.94411469,2.943409,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:11,18.75,18.75,16.4806538,10.9375,16.22954,61,63,59,59,63,3409.71216,3409.71216,3610.28345,3409.71216,23.28641,10.9072638,0.185582772,0.697837532,100.285652,62.699894,4.945469,2.94205475,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:12,4.6875,12.5,10.8533621,11.71875,9.939903,63,64,60,59,64,3409.7124,3409.7124,3409.7124,3409.7124,21.2430019,9.054317,0.0445517376,0.5709946,100.28566,62.5890427,4.93672562,2.950798,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:13,10.9375,11.71875,9.375,5.46875,9.375,64,62,59,58,64,3409.7124,3409.7124,3409.7124,3409.7124,20.6478271,8.492229,0.04004415,0.5404129,100.28566,62.50547,4.930134,2.95738983,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:14,7.03125,10.9375,14.84375,10.9375,10.9375,62,62,61,59,64,3409.71265,3409.71265,3509.99829,3409.71265,21.914341,9.656707,0.106383264,0.608392656,100.285667,62.63649,4.940468,2.94705582,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:15,7.8125,11.71875,7.8125,11.71875,9.765625,61,62,60,58,63,3409.713,3409.713,3409.713,3409.713,21.1889763,8.9818,0.08221369,0.5660965,100.285675,62.54334,4.93312073,2.954403,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:16,17.96875,13.28125,12.5248013,6.25,12.5061989,62,63,59,58,63,3409.71216,3409.71216,3409.71216,3409.71216,22.0228748,9.737356,0.121874765,0.6413975,100.285652,62.6831131,4.944145,2.94337845,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:17,8.59375,12.5,8.545673,17.1875,11.7067337,65,65,62,61,66,3409.7124,3409.7124,3409.7124,3409.7124,22.7912941,10.6069841,0.0440095961,0.5947094,100.28566,62.6028748,4.93781662,2.949707,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:18,22.65625,22.65625,21.875,23.4375,22.65625,64,64,61,59,64,3610.28418,3509.99854,3409.713,3409.713,25.29912,12.9572754,0.158923566,0.705330133,100.285675,62.7298279,4.94783,2.93969345,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:19,11.71875,21.875,12.5,13.28125,14.84375,68,67,65,62,68,3409.70557,3409.70557,3409.70557,3409.70557,23.26381,10.87312,0.216324627,0.698538065,100.285454,62.6707764,4.94317245,2.9443512,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:20,15.625,10.9375,6.25,14.0625,11.71875,62,63,59,58,63,3409.71948,3610.29126,3409.71948,3409.71948,21.4251118,9.215272,0.0587158278,0.5875245,100.285866,62.47921,4.92806244,2.95946121,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.65447,39,43.68564
05/08/2020 23:55:21,13.28125,18.75,10.15625,6.25,12.109375,60,62,59,58,62,3409.712,3409.712,3509.99756,3509.99756,20.7985268,8.62261,0.0483886264,0.5554649,100.285645,62.4841423,4.92845154,2.959072,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,43,78112,13235,57.54329,39,43.6858978
05/08/2020 23:55:22,17.96875,25,12.5,10.15625,16.40625,77,71,74,68,76,3409.70874,3409.70874,3409.70874,3409.70874,25.6077385,13.35102,0.0173339918,0.6861575,100.285553,62.6936073,4.944973,2.94255066,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,43,78112,13235,57.54329,39,43.6858978
05/08/2020 23:55:23,42.96875,40.625,40.625,38.28125,40.625,65,65,62,60,66,3510.0022,3409.71655,3409.71655,3409.71655,30.5157261,18.2646637,0.07049048,0.8987384,100.285782,62.76794,4.950836,2.93668747,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,43,78112,13235,57.54329,39,43.6858978
