,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
10/12/2023 11:59:57,48.0889435,58.9423065,51.1057663,54.6875,53.2061348,83,80,77,75,83,3409.71387,3409.71387,3409.71387,3409.71387,37.66467,25.37273,2.74362326,2.56695223,100.2857,18.0593567,5.763645,26.1513672,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,139.648438,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:58,30.46875,46.09375,42.1875,39.0625,39.453125,78,81,76,74,81,3409.71533,3409.71533,3409.71533,3409.71533,32.86701,23.2478237,0.5825168,2.15260339,100.285744,18.0299835,5.75427246,26.16074,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,100.585938,1.953125,36,35.23066,81.48051
10/12/2023 11:59:59,79.6875,73.4375,75,82.03125,77.53906,83,82,85,77,85,3409.71436,3409.71436,3409.71436,3409.71436,39.52701,29.4340611,1.07991028,3.23657751,100.285713,18.422287,5.87947464,26.0355377,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,100.585938,1.953125,36,35.23066,81.48051
10/12/2023 12:00:00,76.5625,87.5,82.8125,93.75,85.15625,84,84,79,80,82,3409.71436,3409.71436,3409.71436,3409.71436,41.96479,31.0892849,1.30328763,3.17715621,100.285721,18.365509,5.861355,26.0536575,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,214.84375,0,36,35.23066,81.48051
10/12/2023 12:00:02,88.28125,91.40625,91.40625,90.625,90.42969,83,84,83,81,87,3409.71362,3309.428,3309.428,3309.428,42.4697876,31.2598286,2.29540849,3.45808029,100.2857,18.7434311,5.981968,25.9330444,62,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,0,0,36,35.23066,81.48051
10/12/2023 12:00:03,90.625,96.875,91.40625,94.53125,93.359375,84,84,85,79,85,3409.71533,3409.71533,3409.71533,3409.71533,38.6929359,30.619051,1.53143251,3.35881186,100.285744,19.0676575,6.0854454,25.829567,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,115.234375,2.9296875,36,35.23066,81.48051
10/12/2023 12:00:04,67.1875,75.78125,76.5625,79.6875,74.80469,85,85,81,80,84,3409.7146,3409.7146,3409.7146,3409.7146,41.158226,29.38794,2.64989066,3.071601,100.285721,18.5817871,5.930378,25.9846344,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,79.10156,1.953125,36,35.23066,81.48051
10/12/2023 12:00:05,91.40625,93.75,92.96875,94.53125,93.16406,84,85,82,81,85,3409.71387,3309.42822,3409.71387,3209.14258,41.10829,30.8306332,1.79066968,3.195847,100.285706,18.7984,5.99951172,25.9155,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,98.63281,1.953125,36,35.23066,81.48051
10/12/2023 12:00:06,84.375,90.625,82.8125,89.84375,86.91406,84,85,82,81,84,3409.71484,3409.71484,3409.71484,3409.71484,40.7099648,30.4139633,1.11829817,3.09657454,100.285728,18.868515,6.02188873,25.8931236,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,83.00781,1.953125,36,35.23066,81.48051
10/12/2023 12:00:07,84.375,91.40625,80.46875,84.375,85.15625,84,84,81,80,84,3409.71484,3409.71484,3409.71484,3409.71484,40.3899879,30.50034,0.7808491,3.149451,100.285736,18.4153442,5.8772583,26.0377541,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,99.609375,1.953125,36,35.23066,81.48051
10/12/2023 12:00:08,87.5,83.59375,86.71875,82.8125,85.15625,84,84,83,81,84,3409.7146,3409.7146,3409.7146,3409.7146,41.42606,30.3299961,1.87705266,3.41847825,100.285721,18.5550156,5.921837,25.9931755,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,90.82031,0.9765625,36,35.23066,81.48051
10/12/2023 12:00:09,82.8125,84.375,78.90625,84.375,82.61719,84,86,81,81,84,3309.426,3409.71167,3309.426,3209.14038,44.53785,30.0718975,5.31785965,3.52487421,100.285637,18.8387527,6.01239,25.9026222,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,99.609375,2.9296875,36,35.23066,81.48051
10/12/2023 12:00:10,86.71875,84.375,84.375,92.1875,86.91406,84,85,83,81,85,3409.716,3409.716,3409.716,3409.716,41.7376,29.70685,2.71603513,3.3479507,100.285767,18.9019241,6.032551,25.8824615,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76,4020,1.85546875,75.19531,1.953125,36,35.23066,81.48051
