,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space"
12/04/2023 21:21:35,1.53846145,14.0625,0,10.3174572,0.78125,0,1.5625,1.5625,0,1.5625,0,0,1.5625,1.5625,3.06059122,66.9319,10.4667282,5.17115,68,2550,8000.98242,0,90,45,1,2,6141,5396.40625,744.59375,87.87504,74.496,228.515625,57.6171875,23.5821
12/04/2023 21:21:36,4.6875,26.5625,1.5504837,0.78125,1.5625,0,1.5625,1.5625,0,0,3.125,0,1.5625,1.5625,3.98317575,66.7072754,10.4316025,5.206276,69,2505,8000.98242,0,94,48,0,2,6141,5396.71875,744.28125,87.88013,82.23801,309.5703,39.0625,23.5821
12/04/2023 21:21:37,3.125,30.46875,0,1.5625,0.78125,0.78125,0,0,0,0,1.5625,1.5625,0,0,3.82812619,66.76538,10.4406891,5.19718933,69,2430,8000.98242,0,98,49,1,2,6141,5398.03125,742.96875,87.9015045,76.315,437.5,68.359375,23.5821
12/04/2023 21:21:38,4.6875,28.125,3.125,1.5625,1.57489777,0,3.125,1.5625,1.5625,0,1.5625,0,1.5625,1.5625,4.45436239,66.7422562,10.4370728,5.20080566,68,2490,8000.98242,0,94,49,1,2,6141,5399.21875,741.78125,87.92084,76.4080048,436.523438,73.24219,23.5821
12/04/2023 21:21:39,4.6875,29.6754837,2.36855149,1.57489777,0.78125,0.7692337,0,4.6875,1.5625,0,0,0,1.5625,0,4.376316,66.7600555,10.4398575,5.198021,67,2520,7000.97852,0,96,53,1,3,6141,5409.78125,731.21875,88.09284,73.58,443.359375,69.33594,23.5821
12/04/2023 21:21:40,1.5625,17.1875,0,0,0,0,0,0,0,0,0,7.8125,0,0,2.26562619,66.6926651,10.4293175,5.208561,69,2535,7000.97852,0,95,49,0,2,6141,5409.21875,731.78125,88.08368,67.857,388.671875,144.53125,23.5821
12/04/2023 21:21:41,1.5625,14.84375,3.13739777,0.806450844,1.5625,0,1.5625,0,0,0,0,14.0625,0,1.5625,3.05063128,66.76701,10.4409447,5.19693375,69,2415,8000.98242,0,95,47,0,2,6141,5401.34375,739.65625,87.9554443,74.2980042,393.5547,71.28906,23.5821
12/04/2023 21:21:42,2.34375,21.09375,1.5504837,6.178975,0.78125,0.78125,0,1.5625,0,0,0,1.5625,0,1.5625,3.507316,66.71796,10.4332733,5.204605,69,2430,8000.98242,0,96,48,1,3,6141,5412.15625,728.84375,88.1315155,74.7670059,520.5078,65.42969,23.5825577
12/04/2023 21:21:43,3.90625,0,0,25.78125,0,0,1.5625,0,0,0,1.5625,0,0,0,3.125,66.69913,10.4303284,5.20755,69,2430,8000.98242,0,95,48,1,2,6141,5402.84375,738.15625,87.979866,74.9480057,458.0078,74.21875,23.5825577
12/04/2023 21:21:44,1.5504837,0,0,22.65625,0.78125,0.78125,3.125,1.5625,3.125,3.125,1.5625,1.5625,0,1.5625,3.35817337,66.70499,10.4312439,5.20663452,69,2385,8000.98242,0,84,42,0,2,6141,5402.84375,738.15625,87.979866,73.7560043,461.914063,69.33594,23.5825577
12/04/2023 21:21:46,3.125,0,0,32.03125,0,0,0,0,1.5625,0,1.5625,0,1.5625,0,3.75000238,66.6972,10.430027,5.20785141,69,2430,8000.98242,0,97,48,0,2,6141,5409.28125,731.71875,88.0846939,73.125,561.523438,80.078125,23.5825577
12/04/2023 21:21:46,5.481148,0,0.793647766,30.46875,0,3.125,3.125,0,1.5625,0,3.125,0,3.125,1.5625,4.61185551,66.5881348,10.4129715,5.224907,69,2430,8000.98242,0,99,49,0,2,6141,5408.96875,732.03125,88.0796051,76.149,523.4375,76.171875,23.5825577
12/04/2023 21:21:47,6.22596169,1.5625,0,23.4375,1.5625,0.78125,0,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,7.8125,4.216349,66.71428,10.4326973,5.205181,69,2415,8000.98242,0,99,48,1,2,6141,5410.59375,730.40625,88.10607,70.4790039,479.4922,69.33594,23.5825577
12/04/2023 21:21:48,3.125,0,4.6875,11.71875,0.78125,0,0,0,0,0,0,0,0,1.5625,2.10937262,66.68674,10.4283905,5.209488,69,2520,8000.98242,0,88,47,0,2,6141,5410.46875,730.53125,88.1040344,73.024,577.148438,91.796875,23.5825577
12/04/2023 21:21:50,1.5625,0,16.9230766,0,0,0,0,4.615384,0,0,1.53846145,0,0,0,2.15624571,66.68705,10.42844,5.20943832,68,2550,8000.98242,0,77,40,1,2,6141,5402.10938,738.8906,87.96791,70.151,594.726563,68.359375,23.5825577
12/04/2023 21:21:50,3.125,8.730162,0.793647766,8.59375,0,1.57489777,0,4.76190472,0,0,0,0,0,0,2.519834,66.67927,10.4272232,5.210655,69,2520,8000.98242,0,83,44,0,2,6141,5402.10938,738.8906,87.96791,72.1150055,498.046875,75.19531,23.5825577
12/04/2023 21:21:51,1.5625,0,10.15625,7.8125,0,0,1.5625,0,0,0,0,1.5625,0,0,2.10937262,66.59216,10.4136009,5.2242775,69,2520,8000.98242,0,82,38,1,2,6141,5408.48438,732.5156,88.0717239,60.6340027,475.585938,58.59375,23.5825577
12/04/2023 21:21:52,25,0,7.8125,0,0,0,0,1.5625,3.125,1.5625,0,0,0,1.5625,3.67187262,66.5978241,10.4144859,5.22339249,69,2535,8000.98242,0,82,39,0,2,6141,5408.48438,732.5156,88.0717239,70.427,421.875,73.24219,23.5825577
12/04/2023 21:21:53,7.8125,0,25.78125,0,0,0,0,0,0,0,1.5625,0,0,0,3.43750119,66.57772,10.4113426,5.226536,68,2550,8000.98242,0,76,38,0,2,6141,5408.48438,732.5156,88.0717239,70.412,414.0625,68.359375,23.5825577
12/04/2023 21:21:54,2.38095522,0,1.58730149,0,3.96825075,11.71875,0,0,1.5625,0,9.375,0,1.5625,0,2.59052515,66.56801,10.4098244,5.228054,67,2550,8000.98242,0,68,33,1,2,6141,5408.48438,732.5156,88.0717239,62.6320038,437.5,60.546875,23.5825577
12/04/2023 21:21:56,3.076923,0,0,1.5625,0.78125,0.78125,0,0,1.5625,0,14.0625,0,0,1.5625,1.4795661,66.58406,10.4123344,5.225544,68,2550,8000.98242,0,77,38,0,2,6141,5408.48438,732.5156,88.0717239,70.7290039,500,53.7109375,23.5825577
12/04/2023 21:21:56,1.5625,0,1.5625,23.4375,0.78125,0,0,0,1.5625,0,0,0,0,0,2.81249881,66.77653,10.4424324,5.195446,68,2550,8000.98242,0,68,35,0,2,6141,5414.73438,726.2656,88.17349,65.996,369.140625,48.828125,23.5825577
12/04/2023 21:21:57,2.34375,0,0,21.875,0,0,0,0,0,0,0,0,1.5625,0,2.49999762,66.8161,10.44862,5.18925858,68,2550,8000.98242,0,75,40,0,2,6141,5414.73438,726.2656,88.17349,66.16901,383.789063,51.7578125,23.5825577
12/04/2023 21:21:58,2.34375,0,0,25,0,0,0,0,0,0,0,0,0,0,2.734375,66.91077,10.4634247,5.17445374,67,2550,8000.98242,0,72,38,0,2,6141,5414.73438,726.2656,88.17349,69.07101,375,57.6171875,23.5825577
12/04/2023 21:21:59,2.34375,0,0.78125,17.1875,0,0,0,0,0,1.5625,0,0,1.5625,0,2.18750238,66.95326,10.47007,5.16780853,67,2550,8000.98242,0,64,33,0,2,6141,5414.73438,726.2656,88.17349,62.7170029,392.578125,52.734375,23.5825577
12/04/2023 21:22:00,3.125,0,0.78125,24.21875,0,0,0,0,1.5625,1.5625,0,1.5625,0,1.5625,3.125,66.9481659,10.4692726,5.168606,67,2550,8000.98242,0,63,33,0,2,6141,5414.23438,726.7656,88.16535,63.4820023,416.015625,59.5703125,23.5825577
12/04/2023 21:22:01,3.90625,0,19.53125,0.78125,0,3.90625,0,0,0,0,0,1.5625,0,0,2.89062262,67.04023,10.4836693,5.154209,68,2550,8000.98242,0,63,31,0,2,6141,5594.047,546.9531,91.09342,61.3960037,405.273438,59.5703125,23.5825577
12/04/2023 21:22:02,3.91864777,0.78125,29.6875,0,2.34375,1.57489777,0,0,1.5625,0,0,0,0,1.5625,3.98685336,66.99457,10.4765282,5.16135025,67,2445,8000.98242,0,79,41,0,2,6141,5594.047,546.9531,91.09342,65.3360062,378.90625,71.28906,23.5825577
12/04/2023 21:22:03,5.46875,0.78125,32.03125,2.34375,0.78125,0,0,0,0,0,0,0,1.5625,0,4.218751,66.93909,10.4678535,5.170025,69,2475,8000.98242,0,88,36,0,2,6141,5582.48438,558.5156,90.9051361,71.8530045,333.984375,52.734375,23.5825577
12/04/2023 21:22:04,4.6875,0,3.90625,6.25,0,0,0,1.5625,0,0,0,0,0,26.5625,2.89062262,66.9410858,10.4681664,5.169712,67,2550,8000.98242,0,67,33,0,2,6141,5581.297,559.7031,90.8857956,66.878006,351.5625,51.7578125,23.5825577
12/04/2023 21:22:05,3.90625,1.5625,40.625,0,0.78125,0.793647766,0,0,0,0,0,0,0,0,4.766864,66.87001,10.45705,5.180828,67,2550,8000.98242,0,65,33,0,2,6141,5581.297,559.7031,90.8857956,61.4600029,375,56.640625,23.5825577
