,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/3,/atigpu/0/temperature/7,/atigpu/0/temperature/8,/atigpu/0/temperature/9,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #2","Fan #3","Fan #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory","GPU Liquid","GPU PLX","GPU Hot Spot","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total Bytes Written","Used Space","Temperature","Used Space"
04/02/2020 23:05:30,84.70589,61.9607849,87.45098,87.45098,84.31373,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.824000061,0.56,0.536,0.568,57.5,45,34,52,36,52,2339,684,868,87.5,92.96875,28.90625,96.09375,76.36719,69,69,56,65,69,3700.001,3700.001,3700.001,3700.001,71.97078,64.5054245,0,4.669516,100.000023,23.2779922,3.71028137,12.2287254,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,1046,8,313.36,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:31,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.576000035,58,45,34,52,36,51,2343,680,881,87.5,96.875,23.4375,97.65625,76.36719,69,68,58,65,69,3700.0022,3700.0022,3700.0022,3700.0022,71.60914,64.14577,0,4.67197943,100.000061,23.2775879,3.71021652,12.22879,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,1046,8,303.419983,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:32,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,58,45,34,53,36,52,2343,679,881,82.03125,92.1875,35.15625,93.75,75.78125,68,69,59,64,69,3700.002,3700.002,3700.002,3700.002,72.3724442,64.82691,0,4.67387247,100.000053,23.2773743,3.71018219,12.2288246,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,1046,8,314.949982,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:33,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.56,0.576000035,57.5,45,34,52,36,52,2339,681,872,82.8125,93.75,32.8125,94.53125,75.97656,64,70,64,64,70,3700.003,3700.003,3700.003,3700.003,72.72483,65.21701,0,4.672292,100.000076,23.2771835,3.71015167,12.2288551,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,1046,8,306.38,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:34,84.70589,60.7843132,87.45098,87.45098,84.31373,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.568,57.5,45,34,53,36,51,2343,679,873,86.71875,94.53125,28.125,98.4375,76.953125,66,67,65,64,67,3700.001,3700.001,3700.001,3700.001,72.40945,64.88257,0,4.684847,100.000031,23.27716,3.71014786,12.2288589,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,1046,8,310.25,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:35,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,58,45,34,52,36,53,2339,681,870,83.59375,96.875,27.34375,96.875,76.171875,68,69,56,64,69,3700.0022,3700.0022,3700.0022,3700.0022,71.7938461,64.28929,0,4.666221,100.000061,23.2786942,3.710392,12.2286148,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,323.99,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:36,84.70589,60.7843132,87.45098,87.45098,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.56,0.584000051,58,45,34,53,36,52,2343,682,873,86.71875,93.75,26.5625,95.3125,75.58594,67,69,56,63,69,3700.00171,3700.00171,3700.00171,3700.00171,72.15168,64.63381,0,4.66414928,100.000046,23.27848,3.71035767,12.2286491,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,309.009979,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:37,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.488000035,0.56,58,45,34,51,36,52,2339,682,878,82.30769,95.38461,27.6923065,97.69231,75.7692261,70,70,56,65,70,3700.0022,3700.0022,3700.0022,3700.0022,72.17798,64.71386,0,4.669684,100.000061,23.278183,3.710312,12.2286949,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,304.38,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:38,84.70589,61.56863,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.008,0.544,58,45,34,53,36,51,2343,677,866,81.25,96.09375,30.46875,96.875,76.171875,64,68,56,60,68,3700.002,3700.002,3700.002,3700.002,72.07432,64.52285,0,4.662853,100.000053,23.2783127,3.710331,12.2286758,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,305.61,1500,1.087,4,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:39,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.536,3.456,3.37600017,1.016,0.816000044,0.568,0.28,0.568,58,45,34,53,36,53,2339,679,876,87.5,95.3125,25.78125,94.53125,75.78125,62,68,57,58,68,3700.002,3700.002,3700.002,3700.002,71.65947,64.18066,0,4.668917,100.000053,23.2781372,3.71030426,12.2287025,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,302.33,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:40,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.216,0.576000035,57.5,45,34,55,36,53,2343,681,880,85.15625,96.09375,28.90625,95.3125,76.36719,63,69,63,63,69,3700.00244,3700.00244,3700.00244,3700.00244,72.26167,64.76959,0,4.67349529,100.000069,23.278038,3.710289,12.2287178,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,328.28,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:41,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,57.5,45,34,52,36,53,2343,684,881,88.28125,94.53125,25.78125,94.53125,75.78125,67,69,59,64,69,3700.001,3700.001,3700.001,3700.001,72.1246262,64.67114,0,4.66424131,100.000023,23.2777557,3.71024323,12.2287636,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,305.63,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:42,84.31373,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.216,0.584000051,57,45,34,53,36,51,2339,678,874,83.59375,94.53125,32.8125,92.96875,75.97656,67,68,60,64,68,3700.002,3700.002,3700.002,3700.002,72.04505,64.53454,0,4.670133,100.000053,23.2777328,3.71023941,12.2287674,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,311.12,150,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:43,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.56,58,45,34,55,36,52,2339,681,867,79.6875,96.09375,36.71875,90.625,75.78125,66,70,59,64,70,3700.0022,3700.0022,3700.0022,3700.0022,72.92916,65.40927,0,4.67143869,100.000061,23.2774887,3.71020126,12.2288055,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,717,8,324.9,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:44,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.536,3.456,3.37600017,1.016,0.824000061,0.576000035,0.144000009,0.56,57.5,45,34,52,36,52,2339,685,869,89.84375,92.1875,30.46875,92.1875,76.171875,69,69,57,64,69,3699.97168,3699.97168,3699.97168,3699.97168,72.24279,64.77841,0,4.6652956,99.99924,23.27742,3.71018982,12.228817,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,685,8,333.28,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:45,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.528,0.56,58,45,34,52,36,55,2343,681,877,83.59375,96.875,29.6875,94.53125,76.171875,67,69,57,64,69,3700.03247,3700.03247,3700.03247,3700.03247,72.39627,64.9051743,0,4.669772,100.000877,23.2769928,3.71012115,12.2288857,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,935,8,306.37,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:46,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.528,0.272,0.584000051,57.5,45,34,53,36,52,2343,683,877,86.71875,93.75,28.90625,95.3125,76.171875,68,70,62,61,70,3700.002,3700.002,3700.002,3700.002,72.47874,65.02478,0,4.66097736,100.000053,23.2748413,3.70977783,12.229229,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,847,8,312.669983,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:47,84.31373,61.56863,87.05882,87.05882,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.0800000057,0.576000035,57.5,45,34,52,36,52,2339,683,877,85.9375,94.53125,28.90625,96.875,76.5625,66,68,59,62,68,3700.00171,3700.00171,3700.00171,3700.00171,72.487175,64.98016,0,4.666754,100.000046,23.2746964,3.709755,12.2292519,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,785,8,305.199982,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:48,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.03200006,1.97600007,0.568,3.456,3.37600017,1.016,0.824000061,0.56,0.424000025,0.544,57.5,45,34,54,36,53,2343,684,870,86.71875,94.53125,29.6875,92.1875,75.78125,66,69,60,63,69,3700.0022,3700.0022,3700.0022,3700.0022,72.4593353,64.9424438,0,4.66585732,100.000061,23.2745056,3.70972443,12.2292824,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,304.28,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:49,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.544,3.456,3.37600017,1.016,0.816000044,0.56,0.256,0.56,57.5,45,34,52,36,52,2343,684,884,84.375,96.09375,28.90625,96.09375,76.36719,69,68,56,64,70,3700.00171,3700.00171,3700.00171,3700.00171,72.43961,64.9964447,0,4.68001127,100.000046,23.2741623,3.709671,12.2293358,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,313.22998,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:50,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.576000035,58,45,34,55,36,51,2343,682,870,85.9375,93.75,28.125,96.09375,75.97656,66,68,64,63,68,3700.0022,3700.0022,3700.0022,3700.0022,72.95387,65.472435,0,4.69761324,100.000061,23.1405258,3.68836975,12.2506371,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,307.539978,1500,1.087,16,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:51,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.56,0.216,0.568,58,45,34,53,36,53,2339,682,878,82.03125,97.65625,30.46875,95.3125,76.36719,69,70,58,65,70,3700.002,3700.002,3700.002,3700.002,72.90893,65.42534,0,4.667177,100.000053,23.1377182,3.68792343,12.2510834,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,308.25,150,0.900000036,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:52,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.552000046,0.424000025,0.576000035,58,45,34,52,36,55,2343,681,884,81.25,98.4375,30.46875,96.875,76.75781,66,69,61,62,69,3700.002,3700.002,3700.002,3700.002,72.24828,64.74331,0,4.67602634,100.000053,23.1364136,3.68771362,12.2512932,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,4,310.699982,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:53,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.528,0.2,0.552000046,58,45,34,53,36,51,2339,682,883,85.9375,93.75,31.25,92.1875,75.78125,67,68,65,64,68,3700.002,3700.002,3700.002,3700.002,72.64604,65.1680145,0,4.669887,100.000053,23.1357346,3.68760681,12.2514,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,307.03,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:54,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.552000046,58,45,34,53,36,51,2339,682,877,78.90625,96.875,35.15625,94.53125,76.36719,66,69,59,64,69,3699.97119,3699.97119,3699.97119,3699.97119,72.85312,65.3594,0,4.66772747,99.99922,23.1349716,3.68748474,12.2515221,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,306.43,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:55,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.568,58,45,34,53,36,51,2343,681,871,87.5,93.75,28.125,95.3125,76.171875,69,69,59,62,69,3700.033,3700.033,3700.033,3700.033,72.3386,64.85322,0,4.70741749,100.000893,23.1290588,3.68654251,12.2524643,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,784,8,325.3,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:56,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.56,0.56,58,45,34,53,36,52,2343,681,880,82.03125,97.65625,27.34375,95.3125,75.58594,66,69,58,62,69,3700.00269,3700.00269,3700.00269,3700.00269,72.297554,64.8011,0,4.65843058,100.000069,23.1284637,3.68644714,12.25256,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,137,8,305.039978,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:57,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.36000013,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.008,0.576000035,58,45,34,53,36,51,2339,683,885,81.25,96.875,32.03125,97.65625,76.953125,67,69,60,65,69,3700.0022,3700.0022,3700.0022,3700.0022,72.13914,64.6984253,0,4.669013,100.000061,23.1283722,3.686432,12.2525749,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,756,4,302.83,150,0.900000036,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:58,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.496000022,0.568,57.5,45,34,52,36,53,2343,681,872,83.59375,92.96875,28.90625,97.65625,75.78125,66,69,60,64,69,3700.00171,3700.00171,3700.00171,3700.00171,72.1593246,64.70065,0,4.66965,100.000046,23.1281815,3.68640137,12.2526054,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,756,8,311.539978,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:05:59,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.136,0.56,57.5,45,34,53,36,52,2343,680,874,91.40625,94.53125,25.78125,95.3125,76.75781,66,70,63,63,70,3700.0022,3700.0022,3700.0022,3700.0022,71.98695,64.49949,0,4.66248,100.000053,23.1273346,3.68626785,12.252739,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,756,8,359.08,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:00,84.70589,61.56863,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.568,58,45,34,52,36,52,2339,680,868,82.8125,97.65625,30.46875,92.1875,75.78125,65,69,64,64,69,3700.001,3700.001,3700.001,3700.001,72.40698,64.93096,0,4.689031,100.000023,23.1271973,3.686245,12.2527618,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,20,8,311.1,150,1.087,6,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:01,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.144000009,0.568,58.5,45,34,53,36,51,2339,680,866,75.78125,98.4375,38.28125,95.3125,76.953125,68,69,59,64,69,3700.00171,3700.00171,3700.00171,3700.00171,72.5906143,65.13425,0,4.673775,100.000046,23.1265717,3.68614578,12.252861,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,736,8,307.86,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:02,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.56,0.568,58,45,34,53,36,53,2339,683,884,85.15625,93.75,28.125,95.3125,75.58594,68,69,58,63,69,3700.0022,3700.0022,3700.0022,3700.0022,72.73842,65.30753,0,4.66850328,100.000061,23.12648,3.68613052,12.2528763,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,736,8,308.57,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:03,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.0800000057,0.584000051,58,45,34,53,36,51,2339,683,875,86.71875,97.65625,24.21875,95.3125,75.97656,69,69,57,64,69,3700.00122,3700.00122,3700.00122,3700.00122,72.20815,64.8031845,0,4.672916,100.000031,23.126236,3.68609238,12.2529144,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,736,8,313.99,150,0.900000036,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:04,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.352000028,0.56,57.5,45,34,53,36,52,2343,685,868,84.375,96.09375,30.46875,96.875,76.953125,67,68,59,64,68,3700.00269,3700.00269,3700.00269,3700.00269,72.64221,65.1629257,0,4.66735268,100.000069,23.1261139,3.6860733,12.2529335,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,736,8,304.33,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:05,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.216,0.584000051,57.5,45,34,53,36,52,2343,681,866,85.15625,95.3125,29.6875,94.53125,76.171875,69,70,56,64,70,3700.0022,3700.0022,3700.0022,3700.0022,71.87316,64.41192,0,4.66651344,100.000061,23.1259689,3.68605042,12.2529564,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,736,8,304.639984,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:06,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.464000016,0.576000035,58,45,34,52,36,52,2339,679,875,87.5,95.3125,27.34375,94.53125,76.171875,68,69,58,65,69,3700.00171,3700.00171,3700.00171,3700.00171,72.09624,64.66475,0,4.66309166,100.000046,23.1258011,3.68602371,12.2529831,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,11,8,311.02,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:07,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.0800000057,0.584000051,57.5,45,34,53,36,52,2343,679,860,85.15625,96.875,28.125,95.3125,76.36719,64,69,64,64,69,3700.0022,3700.0022,3700.0022,3700.0022,71.8851,64.3948,0,4.66823626,100.000061,23.1253281,3.68594742,12.2530594,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,702,8,306.139984,1500,1.087,0,27,4862.165,47.68878,29,41.24842
04/02/2020 23:06:08,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.568,58,45,34,53,36,52,2343,678,874,82.8125,93.75,32.03125,96.09375,76.171875,58,66,62,61,66,3700.0022,3700.0022,3700.0022,3700.0022,72.2438354,64.7074356,0,4.665595,100.000061,23.1248474,3.68587112,12.2531357,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,889,8,321.88,1500,1.087,3,27,4862.16553,47.68881,29,41.24842
04/02/2020 23:06:09,83.92157,61.56863,86.66667,86.66667,83.92157,100,0.864,1.024,3.36000013,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.288000017,0.584000051,57,45,34,52,36,53,2339,679,871,87.5,96.09375,26.5625,94.53125,76.171875,66,68,59,64,68,3700.00171,3700.00171,3700.00171,3700.00171,71.85712,64.38275,0,4.67062,100.000046,23.1247787,3.68585968,12.2531471,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,889,8,324.919983,1500,1.087,0,27,4862.16553,47.68881,29,41.24842
04/02/2020 23:06:10,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.36000013,3.36000013,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.552000046,0.56,0.56,57.5,45,34,52,36,52,2347,681,877,85.9375,92.96875,32.8125,92.1875,75.97656,67,69,58,64,69,3699.97046,3699.97046,3699.97046,3699.97046,72.8488541,65.3910751,0,4.669643,99.9992,23.12452,3.68581772,12.2531891,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,889,8,347.25,1500,1.087,0,27,4862.16553,47.68881,29,41.24842
