,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space","Used Space"
08/12/2023 01:08:57,17.96875,19.53125,14.0997047,11.78075,15.8451138,60,60,58,58,60,3409.712,3409.712,3509.99756,3409.712,13.9272366,11.2690582,0.263360739,1.87771678,100.285645,44.6713829,14.2568779,17.6581345,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:08:59,19.2771072,16.86747,18.6388378,14.3789406,17.2905922,59,60,57,57,60,3409.7124,3509.99829,3409.7124,3509.99829,13.5237541,10.9098,0.242482632,1.84405684,100.28566,44.687088,14.26189,17.6531219,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:00,18.4210548,17.76316,17.76316,14.4736881,17.10527,58,59,57,57,59,3409.712,3409.712,3409.712,3409.712,13.6537075,11.106123,0.175594345,1.84157145,100.285645,44.69277,14.2637024,17.65131,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:01,16.4473648,14.4736881,14.4736881,13.81579,14.8026285,58,59,59,60,60,3409.71216,3409.71216,3409.71216,3409.71216,13.3036375,10.7658739,0.178112566,1.81944978,100.285652,44.6899,14.2627869,17.6522255,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:02,15.687,17.96875,16.4558525,18.0927582,17.0510826,59,60,58,58,60,3509.99756,3509.99756,3409.712,3409.712,13.78482,11.12586,0.284174383,1.8621918,100.285645,44.6911659,14.2631912,17.6518211,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:03,23.3052845,22.0114117,14.0625,14.84375,18.5557365,58,59,57,57,59,3409.71167,3409.71167,3409.71167,3409.71167,13.2364235,10.5885525,0.290669978,1.7956022,100.285645,44.7090225,14.26889,17.646122,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:04,14.1741037,18.75,14.0625,15.5288458,15.6288624,61,61,58,58,61,3409.71143,3409.71143,3409.71143,3409.71143,13.888916,11.2875757,0.2257033,1.85040545,100.285637,44.6759949,14.25835,17.656662,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:05,18.75,19.42308,20.3125,20.4737072,19.7398243,58,59,57,57,59,3409.71265,3409.71265,3409.71265,3409.71265,13.5159721,10.9463625,0.208786383,1.8225081,100.285667,44.66537,14.2549591,17.6600533,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:06,21.0216351,14.84375,9.33894,19.36298,16.1418266,63,61,60,59,62,3509.99634,3409.71069,3409.71069,3409.71069,13.8853693,11.3073673,0.202664644,1.86394048,100.285614,44.6751633,14.2580833,17.656929,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:07,27.34375,17.1875,10.15625,19.53125,18.5546875,59,59,57,58,59,3409.71265,3409.71265,3409.71265,3409.71265,14.0450583,11.3791189,0.281469852,1.89151645,100.285667,44.67667,14.258564,17.6564484,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:08,21.09375,13.28125,17.96875,18.75,17.7734375,59,59,56,57,59,3409.711,3409.711,3409.711,3509.99658,13.3707247,10.7292528,0.278433084,1.82716739,100.285622,44.71501,14.2708015,17.64421,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:09,17.1875,18.75,13.28125,14.0625,15.8203125,60,60,59,58,60,3509.999,3409.71313,3409.71313,3409.71313,13.50625,10.936079,0.210629746,1.824542,100.285683,44.7028427,14.2669182,17.6480942,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:10,19.53125,15.625,12.5372047,15.625,15.8296108,58,60,58,58,60,3409.712,3409.712,3409.712,3409.712,13.43071,10.8730021,0.199858278,1.82458782,100.285645,44.7081032,14.2685966,17.6464157,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:11,19.53125,13.28125,16.322113,18.75,16.9711533,58,59,57,57,60,3409.71143,3409.71143,3409.71143,3409.71143,13.6285992,11.0668993,0.192219853,1.83084106,100.285629,44.69089,14.2631035,17.6519089,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:12,17.1875,18.75,13.28125,14.0625,15.8203125,58,59,57,58,59,3409.71216,3409.71216,3409.71216,3409.71216,13.8123922,11.1644745,0.281001568,1.86360288,100.285652,44.7043266,14.2673912,17.6476212,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,32.94863,87.44699
08/12/2023 01:09:14,13.3308525,13.3556547,10.9375,21.09375,14.6794376,58,59,57,58,59,3409.71265,3409.71265,3409.71265,3509.99829,13.48469,10.8397379,0.276006728,1.829511,100.28566,44.7360954,14.2775307,17.6374817,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:14,14.0625,11.6346121,8.606148,16.40625,12.6773777,59,59,57,57,59,3409.71216,3509.9978,3409.71216,3409.71216,13.5741453,11.0407829,0.191078365,1.83147848,100.285652,44.75166,14.2824974,17.632515,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:15,15.625,13.3680582,14.0625,14.84375,14.4748268,58,59,56,57,59,3409.712,3409.712,3610.2832,3409.712,13.4400778,10.868433,0.1756096,1.84285915,100.285645,44.7574654,14.2843513,17.630661,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:16,21.7788467,21.09375,16.3461571,14.9677572,18.5466232,59,60,57,58,60,3409.71118,3409.71118,3409.71118,3409.71118,13.660799,11.1204882,0.1664888,1.86301637,100.285629,44.75356,14.2831039,17.6319084,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:17,21.09375,14.7596121,17.96875,14.7235575,17.13642,59,61,58,58,61,3409.7124,3509.998,3409.7124,3409.7124,13.4981623,10.8648949,0.268927664,1.83941436,100.28566,44.7404327,14.2789154,17.636097,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:18,20.3125,14.84375,17.1875,14.0625,16.6015625,59,59,56,57,59,3409.66553,3409.66553,3509.94971,3409.66553,13.4604044,10.8448477,0.255939722,1.83110452,100.284279,44.7534752,14.2830772,17.6319351,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:19,21.9990082,15.724206,12.5868082,15.7738094,16.5209541,58,60,57,58,60,3409.75854,3409.75854,3409.75854,3409.75854,12.6668749,10.1675739,0.170122683,1.74273062,100.287018,44.7231636,14.2734032,17.64161,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:20,13.9783621,21.009613,12.4879837,17.7884579,16.3161049,58,59,56,57,59,3409.7124,3409.7124,3509.998,3409.7124,13.2727661,10.7377491,0.1777031,1.80862129,100.28566,44.7183456,14.2718658,17.6431465,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:21,13.28125,14.84375,13.28125,17.1875,14.6484375,58,59,56,57,58,3509.99756,3409.712,3409.712,3409.712,13.1115561,10.6061182,0.167240947,1.78650951,100.285645,44.72865,14.2751541,17.6398582,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:22,16.40625,15.625,11.71875,16.40625,15.0390625,58,59,57,58,59,3409.71216,3409.71216,3409.71216,3409.71216,13.7539511,11.1173687,0.268875152,1.85993445,100.285652,44.70923,14.2689552,17.6460571,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:23,13.28125,14.84375,9.375,19.53125,14.2578125,57,58,57,57,58,3509.99731,3409.71167,3509.99731,3409.71167,13.0639505,10.4412308,0.2542006,1.82046139,100.285637,44.72064,14.2725983,17.6424141,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:24,17.2619038,11.8055582,17.96875,21.24256,17.0696983,58,59,56,58,59,3509.9978,3409.71216,3409.71216,3409.71216,13.1872511,10.6601019,0.179525927,1.80230546,100.285652,44.7180252,14.2717628,17.64325,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:25,22.5360565,16.2860565,15.625,13.9182682,17.0913467,59,59,57,57,59,3509.99756,3409.712,3509.99756,3409.712,13.1239614,10.599021,0.17939277,1.79851019,100.285645,44.7189064,14.2720451,17.6429672,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:26,19.53125,14.84375,18.8244038,13.28125,16.6201649,58,58,57,57,58,3409.712,3509.99756,3409.712,3409.712,13.4957609,10.95199,0.172347,1.83192122,100.285645,44.6917877,14.26339,17.6516228,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:27,19.53125,16.40625,23.3413467,17.96875,19.3119,59,60,58,59,60,3409.71216,3409.71216,3409.71216,3409.71216,13.9675131,11.3150578,0.2613711,1.8850584,100.285652,44.69418,14.2641525,17.65086,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:28,15.625,15.625,15.625,18.75,16.40625,58,59,57,57,59,3610.283,3409.71167,3409.71167,3409.71167,13.2762995,10.66033,0.252287328,1.8378489,100.285637,44.6693878,14.2562408,17.6587715,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:29,17.96875,10.9375,15.625,16.40625,15.234375,58,59,57,57,59,3409.71167,3409.71167,3409.71167,3409.71167,13.3634443,10.8191872,0.18332532,1.814377,100.285637,44.6610565,14.253582,17.66143,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:30,30.46875,20.3125,17.1875,25,23.2421875,58,58,56,57,59,3509.99829,3409.71265,3409.71265,3610.28418,14.6117907,12.0495148,0.173173144,1.89742327,100.285667,44.65323,14.2510834,17.663929,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:31,22.65625,17.1875,23.4375,19.53125,20.703125,59,59,58,57,59,3409.712,3409.712,3409.712,3509.9978,14.1891346,11.63511,0.169371188,1.8973366,100.285645,44.6692924,14.25621,17.658802,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:32,17.96875,16.40625,14.0873013,16.5426617,16.251236,59,59,59,57,59,3409.71143,3409.71143,3409.71143,3409.71143,13.4671011,10.8297405,0.2614733,1.84945023,100.285629,44.6733932,14.2575188,17.6574936,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:33,17.96875,17.96875,20.1923065,21.7187519,19.46214,58,59,63,58,63,3509.99829,3509.99829,3409.71265,3409.71265,13.3185778,10.7084665,0.256991148,1.82188964,100.285667,44.7048264,14.2675514,17.64746,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:34,20.3125,16.40625,15.625,15.625,16.9921875,59,59,57,58,59,3409.71167,3409.71167,3509.99731,3409.71167,13.26576,10.7317591,0.1680265,1.81900036,100.285637,44.6683121,14.2558975,17.6591148,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:35,14.84375,17.1875,15.625,20.3125,16.9921875,58,58,56,57,58,3409.71216,3509.9978,3509.9978,3409.71216,13.4957848,10.96868,0.16879791,1.8058989,100.285652,44.66388,14.2544823,17.66053,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:36,11.71875,12.5,14.84375,12.5,12.890625,61,60,59,58,62,3409.71167,3409.71167,3409.71167,3509.99731,13.4624443,10.9440136,0.172664046,1.82976186,100.285637,44.667572,14.255661,17.6593513,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:37,19.53125,17.96875,21.09375,14.84375,18.359375,59,61,60,58,61,3409.71216,3509.9978,3409.71216,3409.71216,14.0962753,11.4385643,0.265807658,1.88253,100.285652,44.66456,14.2547,17.6603127,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:38,17.96875,13.28125,18.75,12.6240072,15.656,57,59,57,57,59,3409.712,3409.712,3409.712,3409.712,13.3109064,10.7020845,0.2402232,1.81560624,100.285645,44.69484,14.2643623,17.65065,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:39,12.5,10.9747047,14.1121025,14.0625,12.9123211,58,59,57,58,59,3509.99585,3409.71021,3409.71021,3409.71021,13.2718821,10.731534,0.183398485,1.80632508,100.2856,44.6890869,14.2625275,17.6524849,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:40,14.1245,10.15625,13.28125,14.84375,13.1014347,58,60,57,58,60,3409.71387,3409.71387,3409.71387,3409.71387,13.1150274,10.5956039,0.1677166,1.80445933,100.285706,44.7049026,14.2675743,17.647438,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:41,28.7259579,29.6875,26.4062519,31.8389416,29.16466,61,61,60,60,61,3409.712,3409.712,3409.712,3409.712,18.1568089,14.62767,1.00633419,2.24069142,100.285645,44.71905,14.2720909,17.6429214,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:42,21.875,24.1225967,20.3125,25.78125,23.0228367,58,61,57,59,60,3509.9978,3409.71216,3409.71216,3409.71216,18.5476437,14.2311974,1.7252022,2.34002733,100.285652,44.7469864,14.2810059,17.6340065,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4470139
08/12/2023 01:09:43,23.5243073,21.9618073,19.630455,27.5793667,23.1739826,59,64,58,59,64,3509.99731,3409.71167,3409.71167,3409.71167,17.1741276,13.6854115,0.9800623,2.16448069,100.285637,44.6801453,14.2596741,17.6553383,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:44,27.1875019,23.2932682,20.228363,21.7307682,23.109972,60,61,58,59,61,3409.71216,3409.71216,3409.71216,3509.9978,14.7918453,11.8191242,0.558114767,1.96162283,100.285652,44.70998,14.2691956,17.6458168,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:45,25.78125,25,18.75,28.90625,24.609375,59,61,59,58,61,3409.71167,3409.71167,3509.99731,3409.71167,15.5293388,12.5651331,0.5234216,1.99406731,100.285637,44.70337,14.267086,17.6479263,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:46,14.84375,13.28125,14.0625,14.0625,14.0625,58,59,56,57,59,3509.99756,3409.712,3409.712,3409.712,12.9403982,10.5094032,0.1234213,1.7264303,100.285645,44.6667938,14.2554131,17.6596,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:47,22.65625,14.0625,16.40625,10.9375,16.015625,59,59,57,57,59,3409.7124,3409.7124,3409.7124,3409.7124,13.9995022,11.4578066,0.179659769,1.82201958,100.28566,44.6637573,14.2544441,17.6605682,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:48,21.09375,19.53125,16.40625,16.40625,18.359375,57,58,57,57,58,3409.712,3409.712,3409.712,3409.712,13.2991238,10.8260727,0.145867363,1.78588641,100.285645,44.65654,14.25214,17.6628723,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:49,20.3125,16.40625,14.84375,15.625,16.796875,59,60,58,58,59,3509.997,3409.71143,3409.71143,3409.71143,13.6625109,11.1380749,0.160045639,1.81099439,100.285637,44.26122,14.1259727,17.78904,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:50,21.09375,20.3125,25,21.09375,21.875,59,60,58,58,60,3409.7124,3409.7124,3409.7124,3409.7124,15.6597281,12.876153,0.3586674,1.99571872,100.28566,44.3740845,14.1619949,17.7530174,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:51,23.4375,20.3125,16.40625,17.96875,19.53125,63,61,58,59,62,3409.71167,3409.71167,3409.71167,3509.99731,14.4591541,11.9343824,0.152502984,1.86123371,100.285637,44.3789864,14.163559,17.7514534,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:52,25.1240082,18.75,15.625,22.65625,20.5388126,59,60,59,57,60,3409.71265,3409.71265,3409.71265,3409.71265,14.0320272,11.5306692,0.145185009,1.82751167,100.285667,44.3606262,14.1577,17.7573128,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:53,18.665863,18.75,16.40625,16.40625,17.55709,58,58,57,57,59,3409.71069,3409.71069,3409.71069,3409.71069,12.8460894,10.4021645,0.123687975,1.7433939,100.285606,44.3757935,14.16254,17.7524719,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:54,18.75,14.0625,14.0625,16.40625,15.8203125,57,58,56,56,58,3509.99878,3409.71313,3409.71313,3409.71313,13.1325464,10.671545,0.1371158,1.73728454,100.285683,44.3524132,14.1550789,17.7599335,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:55,13.28125,21.875,11.71875,15.625,15.625,58,60,56,58,60,3509.99756,3509.99756,3409.712,3409.712,13.8751421,11.3463087,0.173873812,1.82723725,100.285645,44.35374,14.1555023,17.75951,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:56,22.65625,22.65625,18.75,14.84375,19.7265625,59,60,57,57,60,3409.71216,3509.9978,3409.71216,3409.71216,14.4555035,11.7659626,0.298891544,1.91096973,100.285652,44.3066254,14.1404648,17.7745476,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:57,24.36756,14.9305582,15.687,18.75,18.4337788,57,59,57,57,59,3409.71216,3409.71216,3509.9978,3409.71216,13.5095177,10.991931,0.170714349,1.78862214,100.285652,44.3108063,14.1418,17.7732124,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:58,24.0985565,18.6778851,15.5769234,17.1875,18.88522,58,60,57,57,59,3409.712,3409.712,3409.712,3409.712,14.6205673,11.9453783,0.2892618,1.90987563,100.285645,44.2927246,14.1360283,17.7789841,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:09:59,27.34375,26.5625,19.6676617,27.55456,25.282114,60,60,58,58,60,3509.99731,3409.71167,3409.71167,3509.99731,15.3381882,12.355092,0.5523752,2.00580335,100.285637,44.3174438,14.1439171,17.7710953,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:00,32.03125,37.5,34.9519272,36.4543266,35.234375,60,61,60,60,61,3409.7124,3409.7124,3409.7124,3409.7124,20.719799,17.5140343,0.568721354,2.49351621,100.28566,44.42866,14.1794128,17.7356,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:01,25,23.4375,19.53125,25.78125,23.4375,59,61,57,58,61,3509.99731,3409.71167,3409.71167,3409.71167,15.8846207,12.9572563,0.479097128,2.0354054,100.285637,44.38897,14.1667442,17.7482681,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:02,17.2371025,17.1875,12.5123978,12.5,14.8592472,58,60,57,58,60,3409.71216,3509.998,3409.71216,3409.71216,13.1755228,10.7203941,0.123231374,1.7675215,100.285652,44.4373,14.1821709,17.7328415,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:03,24.0985565,19.53125,14.0625,17.1875,18.7199535,58,60,57,58,60,3409.71143,3409.71143,3409.71143,3409.71143,12.7272816,10.2821865,0.124669,1.7183708,100.285629,44.4389267,14.18269,17.7323227,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:04,17.2743073,19.53125,17.1875,16.40625,17.5998268,58,60,56,57,60,3409.712,3409.712,3409.712,3409.712,12.7316866,10.3112564,0.122814663,1.69569683,100.285645,44.4308,14.1800957,17.7349167,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:05,21.790863,12.5,15.5769234,10.9375,15.2013187,58,58,56,58,59,3409.71143,3409.71143,3409.71143,3409.71143,13.5551434,11.0816126,0.138030469,1.75332367,100.285629,44.4288864,14.1794853,17.735527,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:06,21.2177582,17.96875,14.84375,16.40625,17.6091251,59,64,57,57,64,3409.71265,3409.71265,3409.71265,3509.99829,14.16551,11.578023,0.226129189,1.85299635,100.285667,44.40704,14.1725121,17.7425,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:07,25.78125,19.6056538,19.5436478,26.5625,22.8732643,58,60,57,58,60,3509.9978,3509.9978,3409.71216,3409.71216,13.5814781,10.9692183,0.2534839,1.80447519,100.285652,44.3499527,14.1542931,17.76072,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:08,31.1057682,31.1057682,23.3173065,27.34375,28.2181511,60,64,60,58,64,3509.99756,3409.712,3409.712,3509.99756,15.0320644,12.2441444,0.386394769,1.95005941,100.285645,44.34374,14.1523094,17.7627029,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:09,19.53125,21.875,16.40625,25,20.703125,60,60,59,59,62,3409.711,3509.99658,3409.711,3409.711,14.9743166,12.2809553,0.302999377,1.918352,100.285614,44.3811378,14.1642456,17.7507668,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:10,50,51.5625,44.53125,45.3125,47.8515625,63,63,60,61,63,3509.99878,3409.71313,3409.71313,3409.71313,21.75155,18.6552315,0.478806585,2.52086782,100.285683,44.5630951,14.2223167,17.6926956,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:11,31.25,27.34375,22.755455,27.34375,27.1732388,59,59,57,58,59,3509.9978,3409.71216,3409.71216,3409.71216,15.6523962,12.796052,0.4293858,1.99438655,100.285652,44.54428,14.2163124,17.6987,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:12,17.2991028,19.6180573,15.625,17.3115082,17.4634151,60,60,58,58,60,3509.99756,3409.712,3409.712,3509.99756,13.1785936,10.723918,0.121198118,1.737786,100.285645,44.5836029,14.2288628,17.68615,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.44704
08/12/2023 01:10:13,25.78125,21.875,15.625,21.875,21.2890625,58,59,56,57,59,3409.71216,3409.71216,3409.71216,3409.71216,13.6384087,11.1169062,0.17090188,1.80104768,100.285652,44.57116,14.2248917,17.69012,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,50,33.4862366,87.4469757
