,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35
07/06/2024 16:52:35,17.0178585,13.6674109,20.3667583,13.1599131,42.92795,20.412838,47.7327538,19.7273369,19.4825,11.79418,17.403,12.183547,22.8957481,20.4931622,14.1857328,12.54437,12.2983818,16.5592785,16.2187214,19.9766521,19.5524044,47.7327538,46,50,50,59,46,50,43,41,41,41,40,40,40,40,48,54,50,50,41,54,50,57,59,59,59,60,60,60,60,59,44.7857132,4081.777,4081.777,4081.777,4081.777,4081.777,4081.777,3484.44385,3285.33276,3285.33276,3285.33276,3285.33276,3285.33276,3285.33276,3285.33276,40.4298477,33.48805,0,1.20776367,1.20275879,1.16113281,1.20471191,1.20471191,1.21984863,1.21984863,1.19482422,1.21984863,1.21984863,1.21984863,1.21984863,1.21984863,1.21984863,1.21984863,99.5555344,13.3292923,18.3377914,42.0919456,15.9879189,23.1791649,40.8197823,37,2355,7000.978,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,42.9375,6141,5921,220,3.58247828,18.983,0,0,0.145199,1118.77734,11.2468195,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,11.4972124,2.3333447,10.5264025,2.246454E+07,4713565.5,62.41278,0,0.1666911,0.170110241,0,13222.5283
07/06/2024 16:52:35,17.56959,24.2443981,20.0817,22.2619476,29.6829948,28.474081,35.13672,28.453022,19.0529289,24.7664089,25.27905,17.6082668,29.1198788,22.41165,20.2688217,23.88488,26.4580078,23.1940632,23.0887184,21.2574177,24.1147213,35.13672,48,42,50,49,46,46,40,40,40,40,39,39,39,39,49,52,58,50,51,54,54,60,60,60,60,61,61,61,61,50,42.6428566,4081.77783,4081.77783,4081.77783,4380.44434,4081.77783,4380.44434,3285.3335,3285.3335,3484.44458,3285.3335,3285.3335,3285.3335,3285.3335,3285.3335,38.91217,32.4389725,0,1.32373047,1.28869629,1.24279785,1.30761719,1.31262207,1.29760742,1.3026123,1.29260254,1.29260254,1.29846191,1.29846191,1.28845215,1.28845215,1.28845215,1.28845215,99.55556,13.3179588,18.3491249,42.05616,15.9749107,23.192173,40.78657,37,2355,7000.978,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,43.34375,6141,5921,220,3.58247828,18.704,1024,0,0.0346665047,1070.875,2.572962,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,2.56934857,2.085551,3.429761,2485788,3618723.75,62.41278,0,0.172438756,0.167817578,0,5732.42529
07/06/2024 16:52:36,28.52648,27.8390522,31.1124687,26.7370529,42.39294,37.1392441,49.9577,32.2610779,34.2459373,26.3167915,32.1573067,26.219059,22.3690987,23.9359913,26.67349,24.8216267,24.30482,25.0940018,27.5283222,22.8111382,29.622179,49.9577,47,50,59,53,50,49,41,41,41,41,39,39,39,39,56,53,50,41,47,50,51,59,59,59,59,61,61,61,61,59,44.8571434,4081.77832,4081.77832,4081.77832,4081.77832,4081.77832,4081.77832,3285.33374,3285.33374,3285.33374,3285.33374,3484.445,3484.445,3484.445,3285.33374,53.71128,46.6200371,0,1.27197266,1.27197266,1.28198242,1.29199219,1.30700684,1.28198242,1.29833984,1.29833984,1.27832031,1.28833008,1.27832031,1.26330566,1.26330566,1.26330566,1.26330566,99.55557,13.4443092,18.2227745,42.4551544,15.9970436,23.17004,40.8430824,38,2355,7000.978,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,43.9375,6141,5921,220,3.58247828,18.719,2048,0,0.337953478,1108.64844,25.43413,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,18.5261478,3.236258,10.9019289,36278776,14880961,62.41278,0,0.321971744,0.3784575,0,60203.0664
07/06/2024 16:52:37,22.65355,18.7631779,24.9827213,16.6984024,34.6693573,48.33106,50.9274254,29.58178,23.45922,26.0566177,30.3373871,14.27927,8.978569,10.8709869,12.1571779,9.401262,10.4387226,9.596008,10.86629,11.4049492,21.2226925,50.9274254,46,49,54,54,49,50,40,40,40,40,39,39,39,39,55,54,51,46,46,51,50,60,60,60,60,61,61,61,61,54,44.1428566,4081.77686,4081.77686,4081.77686,4081.77686,4081.77686,4081.77686,3285.33252,3285.33252,3285.33252,3285.33252,3285.33252,3484.4436,3285.33252,3285.33252,41.71656,34.9447556,0,1.326294,1.29125977,1.31628418,1.27124023,1.27124023,1.26318359,1.288208,1.24316406,1.26318359,1.27819824,1.27819824,1.26318359,1.26318359,1.26818848,1.24316406,99.5555344,13.4218407,18.2452431,42.3842,15.97628,23.1908035,40.79007,38,2355,7000.978,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,44.3125,6141,5921,220,3.58247828,18.611,0,0,0.0104487585,1106.39063,0.972061,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,0.165966049,2.86958838,2.79867435,420704.719,15153619,62.41278,0,0,0,0,0
07/06/2024 16:52:38,15.8208075,12.7515793,19.56836,8.774561,29.95873,43.57905,47.33232,25.6968079,15.8284607,19.66167,23.4176579,6.021321,3.4998,5.33635044,4.48690033,3.27939987,4.967493,5.49185276,4.421258,3.82828712,15.1861372,47.33232,44,49,55,55,50,48,41,41,41,41,41,41,41,41,55,56,51,45,45,50,52,59,59,59,59,59,59,59,59,55,44.92857,4081.77783,4081.77783,4081.77783,4081.77783,4081.77783,4081.77783,3285.3335,3285.3335,3285.3335,3285.3335,3285.3335,3285.3335,3285.3335,3285.3335,39.73683,33.613903,0,1.24328613,1.27832031,1.293335,1.26831055,1.2713623,1.28137207,1.2713623,1.23632813,1.23632813,1.27282715,1.28283691,1.28283691,1.28283691,1.28283691,1.29284668,99.55556,13.4159927,18.251091,42.3657341,15.9687195,23.1983643,40.7707634,39,2355,7000.978,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,44.65625,6141,5921,220,3.58247828,20.376,0,3072,0.00278761471,1106.33984,0.552446,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,0.176017,2.801935,2.809302,361949.156,16214509,62.41278,0,0.15830411,0.1588502,0,12200.5234
07/06/2024 16:52:39,17.6981277,8.870977,20.537632,5.926567,43.2559357,19.1768589,40.85273,16.4100227,18.2414837,7.91494846,20.1289482,5.262703,7.45041943,7.848281,9.950108,13.5602179,38.5436,7.89557076,6.71793842,2.74807215,15.9495535,43.2559357,42,44,45,47,43,46,40,40,40,40,40,40,40,40,50,58,56,55,53,57,54,60,60,60,60,60,60,60,60,47,41.92857,4081.77832,4081.77832,4081.77832,4081.77832,4081.77832,4081.77832,3285.33374,3285.33374,3484.445,3285.33374,3285.33374,3285.33374,3285.33374,3285.33374,34.0833855,27.5860558,0,1.277832,1.31286621,1.31286621,1.31286621,1.23706055,1.217041,1.217041,1.28210449,1.27209473,1.27209473,1.27209473,1.18200684,1.19702148,1.23706055,1.217041,99.55557,13.446106,18.2209778,42.4608269,15.9959259,23.1711578,40.84023,39,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,44.96875,6141,5921,220,3.58247828,20.611,0,0,0.006119615,1095.34375,0.780754,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,0.376570672,1.960247,2.10991073,2309192.25,7045141.5,62.41278,0,0.199805647,0.226816714,0,86248.16
07/06/2024 16:52:40,10.2709293,7.323593,10.2853,7.31530762,27.5742054,12.292057,21.4316425,14.7353592,10.1754007,7.142937,15.22237,6.91629028,9.61405,7.335663,24.8468876,9.81850052,19.3812065,12.57099,13.04468,8.314371,12.7805824,27.5742054,47,41,66,47,40,45,40,40,40,40,38,38,38,38,66,53,59,34,53,60,55,60,60,60,60,62,62,62,62,66,42.7142868,4081.777,4081.777,4081.777,4081.777,4081.777,4081.777,3285.33276,3285.33276,3285.33276,3484.44385,3285.33276,3285.33276,3484.44385,3285.33276,26.5584965,20.43701,0,1.293457,1.30847168,1.29846191,1.29846191,1.32165527,1.25671387,1.2467041,1.32666016,1.25671387,1.23425293,1.23425293,1.17932129,1.19421387,1.19421387,1.23925781,99.5555344,13.4403267,18.226757,42.44258,15.9886169,23.1784668,40.8215675,39,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,45.1875,6141,5921,220,3.58247828,20.628,0,1024,0.008589827,1096.78516,0.866449654,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,5.29852962,1.70315373,6.62501431,8801390,3948094.75,62.41278,0,0.166218966,0.150707871,0,6175.32861
07/06/2024 16:52:41,4.56907749,4.96665859,7.81751871,3.193462,24.5741367,36.0875435,25.82816,11.70165,6.712002,4.204053,10.3602171,2.64055133,4.671073,3.81423831,7.597518,4.07460928,5.749792,4.989028,4.760778,2.33030915,9.03212452,36.0875435,46,47,47,45,48,38,41,41,41,41,41,41,41,41,48,54,53,53,55,52,62,59,59,59,59,59,59,59,59,48,42.7857132,4081.77734,4081.77734,4081.77734,4081.77734,4081.77734,4380.444,3285.333,3285.333,3484.444,3285.333,3484.444,3285.333,3484.444,3285.333,23.0325336,17.0855122,0,1.36950684,1.32946777,1.29443359,1.29943848,1.32946777,1.279419,1.26940918,1.25549316,1.25549316,1.26550293,1.12548828,1.12548828,1.14050293,1.12548828,1.14050293,99.55554,13.4003181,18.2667656,42.31624,15.9180946,23.24899,40.64151,39,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,45.375,6141,5921,220,3.58247828,20.746,14336,0,0.0288750567,1097.57813,3.09833646,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,6.557656,3.82892227,9.37197,8284074.5,21555722,62.41278,0,0.157663316,0.219451889,0,44595.3125
07/06/2024 16:52:42,6.75222874,2.951312,2.35703,1.83812976,11.5843716,4.86668968,13.9283,3.18284035,3.564632,1.82232857,7.39733,0.7472575,1.98495984,4.43633175,5.20246029,2.49996185,4.544729,5.03459,5.57872057,1.79432034,4.60343361,13.9283,39,42,43,42,41,38,37,37,37,37,38,38,38,38,43,61,58,57,58,59,62,63,63,63,63,62,62,62,62,43,38.92857,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,3285.332,3285.332,3484.443,3285.332,3285.332,3484.443,3285.332,3484.443,16.6535454,10.9295559,0,1.32434082,1.30432129,1.32434082,1.314331,1.28930664,1.32434082,1.274292,1.17456055,1.29455566,1.28955078,1.324585,1.25952148,1.2545166,1.3145752,1.3145752,99.55552,13.3538322,18.3132515,42.16944,15.8692436,23.29784,40.51679,40,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,45.59375,6141,5921,220,3.58247828,20.66,0,0,0.005196453,1097.56641,0.8152781,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,0.0816129446,1.61587226,1.59314525,98456.02,2797792,62.41278,0,0.172751412,0.164217517,0,8204.664
07/06/2024 16:52:43,6.219858,3.85261774,2.869302,2.02435255,13.2878189,3.51631045,10.361022,3.23272943,2.98529267,2.448678,7.635689,1.14290714,1.9942522,6.35234737,3.62691283,3.71153951,2.64012814,4.289442,3.72167826,2.294308,4.41035032,13.2878189,37,37,40,39,37,40,38,38,38,38,37,37,37,37,42,63,63,60,61,63,60,62,62,62,62,63,63,63,63,40,37.8571434,4081.7793,4081.7793,4380.446,4081.7793,4380.446,4081.7793,3285.33447,3285.33447,3285.33447,3484.44556,3285.33447,3285.33447,3285.33447,3285.33447,14.9466381,9.10194,0,1.2857666,1.3157959,1.3157959,1.310791,1.3157959,1.29577637,1.29077148,1.30078125,1.30078125,1.33081055,1.3458252,1.3157959,1.33081055,1.30078125,1.3458252,99.55559,13.3464813,18.3206024,42.146225,15.8674889,23.2995949,40.5123062,40,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,45.78125,6141,5921,220,3.58247828,20.585,0,0,0.0102714412,1097.32813,1.16059136,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,0.08311189,1.83882928,1.77513051,131287.734,3265782.25,62.41278,0,0.163819671,0.157398716,0,13333.9141
07/06/2024 16:52:44,16.3940487,9.88099,13.3687315,5.930972,31.27405,9.29287052,29.9447,10.90855,18.6258373,4.55980873,19.3914719,4.14571762,9.132117,12.0031891,19.90357,11.9838181,12.6933212,9.784478,17.3959,14.146513,14.0380268,31.27405,44,44,68,50,58,59,45,45,45,45,44,44,44,44,64,56,56,32,50,42,41,55,55,55,55,56,56,56,56,68,48.5,4081.777,4081.777,4081.777,4081.777,4081.777,4081.777,3285.33276,3285.33276,3285.33276,3484.44385,3285.33276,3484.44385,3285.33276,3484.44385,37.72928,31.0653,0,1.28137207,1.30639648,1.1763916,1.23632813,1.229248,1.189331,1.189331,1.18432617,1.14428711,1.18432617,1.2142334,1.20922852,1.20922852,1.20922852,1.20922852,99.55554,13.411911,18.2551727,42.3528442,15.9560623,23.2110214,40.7384529,40,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,46.0625,6141,5921,220,3.58247828,20.656,1024,0,0.124762952,1099.28516,9.329769,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,16.6508884,2.0585413,14.3260117,36189788,4916472.5,62.41278,0.201118216,0,0.195822731,196822.813,0
07/06/2024 16:52:46,14.7444906,11.3668976,10.9520016,6.909651,19.5572071,24.2961884,26.75187,19.0579,14.7932825,5.518609,12.9261971,4.99016047,6.97557926,10.08113,13.9665012,3.88385653,5.966723,6.338996,23.09438,6.30834675,12.4240036,26.75187,40,44,44,48,42,41,39,39,39,39,45,45,44,44,44,60,56,56,52,58,59,61,61,61,61,55,55,56,56,48,42.3571434,4081.77856,4081.77856,4081.77856,4081.77856,4081.77856,4081.77856,3285.334,3285.334,3285.334,3484.445,3484.445,3285.334,3484.445,3285.334,24.7703362,18.4700642,0,1.350708,1.29064941,1.31567383,1.32568359,1.32568359,1.36071777,1.29064941,1.30065918,1.32067871,1.18811035,1.18811035,1.19311523,1.19311523,1.203125,1.24780273,99.55557,13.3907051,18.2763786,42.28588,15.9302292,23.2368546,40.67249,40,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0.6694784,0,0,0,0,0,46.4375,6141,5921,220,3.58247828,20.884,0,1024,0.072923,1098.82813,6.673552,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,4.833987,1.76998317,6.355462,8135452.5,3063072.75,62.41278,0,0.153299391,0.158858851,0,18119.0547
07/06/2024 16:52:47,11.074,4.91763973,5.98986149,2.47045755,17.39884,8.303839,20.82951,8.191401,6.44516945,6.630665,9.273791,3.87899876,11.0115824,3.6922276,13.4029684,11.6946516,18.29896,6.199956,30.14555,18.55151,10.9200773,30.14555,45,45,46,43,40,42,41,41,41,41,46,46,46,46,45,55,55,54,57,60,58,59,59,59,59,54,54,54,54,46,43.5,4081.777,4081.777,4081.777,4081.777,4081.777,4380.444,3285.33276,3484.44385,3285.33276,3484.44385,3484.44385,3285.33276,3484.44385,3484.44385,28.6994267,21.9666843,0,1.30969238,1.27966309,1.21020508,1.21411133,1.1484375,1.22839355,1.22839355,1.213501,1.24841309,1.26342773,1.23840332,1.22839355,1.22839355,1.213501,1.22375488,99.55554,13.4160652,18.2510185,42.3659668,15.9618225,23.2052612,40.7531548,41,2355,8000.982,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,46.65625,6141,5921,220,3.58247828,20.651,1024,0,0.219370812,1106.26172,14.9339209,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,1.693027,1.54275906,2.50482678,3688205.5,2337624.75,62.41278,0,0.345826775,0.372512162,0,21135.834
07/06/2024 16:52:48,14.1743717,6.923938,10.299963,4.747319,29.18732,8.640469,45.0422058,7.31753731,10.9151125,4.4711113,12.6529579,2.79816985,15.0821981,5.02284765,8.344948,4.11651134,16.26348,5.537671,9.187592,6.301868,11.3513765,45.0422058,41,45,44,49,45,42,40,40,40,40,40,40,40,40,48,59,55,56,51,55,58,60,60,60,60,60,60,60,60,49,41.8571434,4081.77832,4081.77832,4081.77832,4081.77832,4081.77832,4081.77832,3285.33374,3484.445,3285.33374,3484.445,3285.33374,3484.445,3484.445,3285.33374,24.26911,18.27172,0,1.28100586,1.30603027,1.3260498,1.32104492,1.29821777,1.32824707,1.29321289,1.33825684,1.34313965,1.288208,1.25817871,1.33825684,1.29321289,1.29321289,1.32824707,99.55557,13.4201317,18.2469521,42.3788071,15.9637909,23.2032928,40.75818,39,375,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,45.96875,6141,5921,220,3.58247828,1.968,8192,0,0.08836815,1106.26172,6.561482,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,1.09441006,1.67868125,2.63901,1282828.13,2693887,62.41278,0,0.17653878,0.1698902,0,13552.8486
07/06/2024 16:52:49,25.36041,13.0241508,22.6772137,12.7111492,35.8882027,20.3318,32.03273,19.8672771,19.6198521,13.6185532,19.5738068,12.0193,12.7541428,24.0434227,47.64754,16.6503181,29.5516319,24.9121723,23.6809616,15.20608,22.05854,47.64754,46,43,51,54,43,46,43,43,43,43,41,41,41,41,55,54,57,49,46,57,54,57,57,57,57,59,59,59,59,54,44.2142868,4081.776,4081.776,4081.776,4081.776,4081.776,4081.776,3285.33179,3285.33179,3285.33179,3285.33179,3285.33179,3484.44287,3285.33179,3285.33179,36.71528,30.5442257,0,1.28540039,1.3404541,1.29541016,1.29541016,1.27539063,1.27539063,1.300415,1.28540039,1.32043457,1.28881836,1.27880859,1.18884277,1.14880371,1.18383789,1.14379883,99.55551,13.4238739,18.24321,42.39062,15.9741211,23.1929626,40.7845535,40,240,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,46.1875,6141,5921,220,3.58247828,1.979,9216,0,0.09400381,1107.41406,7.6441083,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,16.2359676,1.99114,18.16696,4422818,3943457.25,62.41278,0,0,0.004203014,0,0
07/06/2024 16:52:50,12.3033581,6.193572,7.587588,5.16139269,16.1363773,9.483778,25.1276913,12.4027071,8.33255,5.106342,9.694588,3.64552736,26.5139217,20.5133972,12.0315495,4.657322,5.72801828,11.3956089,17.194212,21.4122715,12.0310965,26.5139217,42,42,45,46,41,40,41,41,41,41,39,39,39,39,46,58,58,55,54,59,60,59,59,59,59,61,61,61,61,46,41.1428566,4380.446,4081.779,4081.779,4081.779,4081.779,4081.779,3285.33447,3285.33447,3285.33447,3484.44556,3484.44556,3484.44556,3285.33447,3285.33447,25.8656216,20.0460072,0,1.345581,1.31555176,1.305542,1.28552246,1.28552246,1.34057617,1.31555176,1.32556152,1.28552246,1.31054688,1.29052734,1.32556152,1.31555176,1.32556152,1.33056641,99.55559,13.4483948,18.218689,42.4680557,16.02119,23.1458931,40.90473,40,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,46.25,6141,5921,220,3.58247828,2.011,0,0,0.0742908046,1108.58984,7.42830658,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,5.1831584,1.71475863,5.887954,4492251,2677097.75,62.41278,0,0.165176049,0.155321732,0,11154.5654
07/06/2024 16:52:51,14.0742483,10.1044121,8.260691,6.73666,15.547472,15.3349991,22.6095619,14.4092617,8.485049,7.74959946,9.68254852,5.597001,7.94389248,8.339352,11.44529,10.00914,8.520973,12.7241077,11.9808912,6.03749752,10.7796307,22.6095619,45,48,48,49,47,45,42,42,42,42,42,42,42,41,50,55,52,52,51,53,55,58,58,58,58,58,58,58,59,49,44.07143,4081.77759,4081.77759,4380.44434,4081.77759,4081.77759,4081.77759,3285.33325,3285.33325,3285.33325,3285.33325,3285.33325,3484.44434,3285.33325,3285.33325,28.1257935,22.2812748,0,1.23303223,1.24804688,1.24438477,1.25939941,1.25939941,1.21936035,1.25939941,1.234375,1.25939941,1.234375,1.25939941,1.22937012,1.24145508,1.2767334,1.29663086,99.55555,13.5438614,18.1232224,42.7695236,16.1210976,23.0459862,41.15981,40,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,46.375,6141,5921,220,3.58247828,2.755,0,0,0.05719674,1109.24609,5.07067156,0,0,0,0,0,0,0,0,0,0,0,0,63.5731964,100,11.5628939,8.49585152,179888912,4272689.5,62.41278,0,0.141033143,0.142737746,0,6947.46436
